House of Representatives - 2001 Election: Queensland																																				
First Preference Votes and TCP																																				
 By Candidate by Polling Place																																				
Hinkler (81566)																																				
		BATES			MELVILLE			WHITE			DORRON			# NEVILLE			JANKE			FORMAL			INFORMAL			TOTAL										
		Theresa			Peter			Lisa			Cheryl			Paul			Martin												Two Candidate Preferred							
		GRN			IND			DEM			ALP			NP			HAN												 DORRON ALP			# NEVILLE NP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Agnes Water	39	5.45		54	7.55		7	0.98		227	31.75		290	40.56		98	13.71		715	92.62		57	7.38		772	0.99		341	47.69		374	52.31			
	Alloway	14	2.94		67	14.08		7	1.47		111	23.32		240	50.42		37	7.77		476	94.07		30	5.93		506	0.65		156	32.77		320	67.23			
	Ambrose	6	2.76		17	7.83		4	1.84		74	34.10		78	35.94		38	17.51		217	96.02		9	3.98		226	0.29		114	52.53		103	47.47			
	Apple Tree Creek	9	2.05		54	12.30		9	2.05		120	27.33		193	43.96		54	12.30		439	95.43		21	4.57		460	0.59		184	41.91		255	58.09			
	Avoca	47	1.73		301	11.07		39	1.43		913	33.59		1208	44.44		210	7.73		2718	95.57		126	4.43		2844	3.64		1195	43.97		1523	56.03			
	Avondale	7	2.92		26	10.83		1	0.42		62	25.83		125	52.08		19	7.92		240	91.95		21	8.05		261	0.33		91	37.92		149	62.08			
	Bajool	1	0.43		13	5.58		1	0.43		82	35.19		95	40.77		41	17.60		233	94.33		14	5.67		247	0.32		111	47.64		122	52.36			
	Baree	9	2.40		13	3.47		5	1.33		218	58.13		101	26.93		29	7.73		375	95.18		19	4.82		394	0.50		254	67.73		121	32.27			
	Bargara	68	2.38		239	8.38		44	1.54		905	31.72		1369	47.98		228	7.99		2853	96.39		107	3.61		2960	3.79		1168	40.94		1685	59.06
	Benaraby	12	2.45		51	10.41		5	1.02		166	33.88		209	42.65		47	9.59		490	94.59		28	5.41		518	0.66		239	48.78		251	51.22
	Booyal	1	0.95		12	11.43		1	0.95		30	28.57		54	51.43		7	6.67		105	97.22		3	2.78		108	0.14		43	40.95		62	59.05
	Bororen	2	0.68		17	5.76		3	1.02		81	27.46		137	46.44		55	18.64		295	94.86		16	5.14		311	0.40		118	40.00		177	60.00
	Boyne Island	83	3.76		160	7.24		58	2.62		879	39.77		887	40.14		143	6.47		2210	95.05		115	4.95		2325	2.97		1137	51.45		1073	48.55
	Branyan	15	2.18		75	10.89		11	1.60		220	31.93		312	45.28		56	8.13		689	94.64		39	5.36		728	0.93		286	41.51		403	58.49
	Brisbane City (Hinkler)	4	4.60		6	6.90		4	4.60		26	29.89		45	51.72		2	2.30		87	96.67		3	3.33		90	0.12		36	41.38		51	58.62
	Bundaberg	37	2.33		169	10.65		32	2.02		589	37.11		651	41.02		109	6.87		1587	94.97		84	5.03		1671	2.14		785	49.46		802	50.54
	Bundaberg Central	16	2.48		73	11.30		7	1.08		273	42.26		222	34.37		55	8.51		646	93.76		43	6.24		689	0.88		349	54.02		297	45.98
	Bundaberg East	41	2.20		243	13.05		32	1.72		644	34.59		761	40.87		141	7.57		1862	96.28		72	3.72		1934	2.47		878	47.15		984	52.85
	Bundaberg North	32	2.41		194	14.63		26	1.96		523	39.44		430	32.43		121	9.13		1326	95.95		56	4.05		1382	1.77		738	55.66		588	44.34
	Bundaberg North West	16	1.17		163	11.95		24	1.76		546	40.03		466	34.16		149	10.92		1364	95.72		61	4.28		1425	1.82		736	53.96		628	46.04
	Bundaberg South	62	2.74		254	11.23		46	2.03		860	38.02		834	36.87		206	9.11		2262	97.12		67	2.88		2329	2.98		1173	51.86		1089	48.14
	Bundaberg West	46	2.27		230	11.34		28	1.38		812	40.02		771	38.00		142	7.00		2029	95.35		99	4.65		2128	2.72		1037	51.11		992	48.89
	Burnett Heads	41	3.50		101	8.61		24	2.05		489	41.69		383	32.65		135	11.51		1173	94.07		74	5.93		1247	1.59		675	57.54		498	42.46
	Calliope	37	2.54		128	8.79		26	1.79		527	36.20		567	38.94		171	11.74		1456	94.98		77	5.02		1533	1.96		713	48.97		743	51.03
	Childers	33	2.13		102	6.59		28	1.81		559	36.11		660	42.64		166	10.72		1548	95.38		75	4.62		1623	2.08		741	47.87		807	52.13
	Clinton	53	2.76		178	9.28		40	2.08		966	50.34		527	27.46		155	8.08		1919	94.49		112	5.51		2031	2.60		1223	63.73		696	36.27
	Clinton St John's	65	3.60		136	7.53		37	2.05		773	42.78		695	38.46		101	5.59		1807	95.01		95	4.99		1902	2.43		958	53.02		849	46.98
	Cordalba	8	2.31		32	9.25		10	2.89		96	27.75		160	46.24		40	11.56		346	94.28		21	5.72		367	0.47		137	39.60		209	60.40
	Elliott Heads	18	2.77		50	7.70		5	0.77		217	33.44		295	45.45		64	9.86		649	94.19		40	5.81		689	0.88		292	44.99		357	55.01
	Givelda	3	1.79		42	25.00		3	1.79		46	27.38		52	30.95		22	13.10		168	94.92		9	5.08		177	0.23		76	45.24		92	54.76
	Gladstone	57	4.05		92	6.54		30	2.13		600	42.67		527	37.48		100	7.11		1406	95.78		62	4.22		1468	1.88		760	54.05		646	45.95
	Gladstone South	63	3.07		160	7.80		30	1.46		1077	52.51		556	27.11		165	8.04		2051	94.13		128	5.87		2179	2.79		1318	64.26		733	35.74
	Gladstone Valley	34	3.67		58	6.26		16	1.73		465	50.16		285	30.74		69	7.44		927	97.17		27	2.83		954	1.22		578	62.35		349	37.65
	Gladstone West	51	3.10		123	7.47		56	3.40		772	46.87		523	31.75		122	7.41		1647	95.26		82	4.74		1729	2.21		974	59.14		673	40.86
	Gooburrum	5	0.87		79	13.74		13	2.26		134	23.30		310	53.91		34	5.91		575	94.88		31	5.12		606	0.77		178	30.96		397	69.04
	Goodwood	4	2.45		14	8.59		2	1.23		70	42.94		64	39.26		9	5.52		163	94.22		10	5.78		173	0.22		84	51.53		79	48.47
	Kalkie	18	2.64		79	11.57		9	1.32		186	27.23		343	50.22		48	7.03		683	94.60		39	5.40		722	0.92		257	37.63		426	62.37
	Kepnock	22	1.55		157	11.06		19	1.34		538	37.91		569	40.10		114	8.03		1419	96.46		52	3.54		1471	1.88		706	49.75		713	50.25
	Kin Kora	72	3.16		168	7.36		49	2.15		1059	46.41		797	34.93		137	6.00		2282	94.45		134	5.55		2416	3.09		1302	57.06		980	42.94
	Lowmead	2	2.15		7	7.53		1	1.08		22	23.66		53	56.99		8	8.60		93	97.89		2	2.11		95	0.12		31	33.33		62	66.67
	Millbank	28	1.74		163	10.15		23	1.43		624	38.85		645	40.16		123	7.66		1606	95.20		81	4.80		1687	2.16		780	48.57		826	51.43
	Miriam Vale	8	1.79		44	9.87		4	0.90		127	28.48		224	50.22		39	8.74		446	96.54		16	3.46		462	0.59		177	39.69		269	60.31
	Moore Park	15	1.90		83	10.52		9	1.14		243	30.80		355	44.99		84	10.65		789	95.52		37	4.48		826	1.06		332	42.08		457	57.92
	Mount Larcom	12	3.81		30	9.52		6	1.90		100	31.75		117	37.14		50	15.87		315	96.92		10	3.08		325	0.42		154	48.89		161	51.11
	Mount Morgan	14	1.27		44	3.99		12	1.09		672	60.92		224	20.31		137	12.42		1103	93.79		73	6.21		1176	1.50		797	72.26		306	27.74
	Norville	45	1.92		275	11.71		45	1.92		941	40.08		870	37.05		172	7.33		2348	95.33		115	4.67		2463	3.15		1221	52.00		1127	48.00
	Oakwood	9	1.41		91	14.29		6	0.94		148	23.23		305	47.88		78	12.24		637	95.65		29	4.35		666	0.85		223	35.01		414	64.99
	Rosedale	11	3.07		27	7.54		3	0.84		84	23.46		179	50.00		54	15.08		358	94.46		21	5.54		379	0.48		132	36.87		226	63.13
