House of Representatives - 2001 Election: Queensland																																							
First Preference Votes and TCP 																																							
By Candidate by Polling Place																																							
Dawson (87405)																																							
		PUKALLUS			JONES			# KELLY			FEENEY			ELLUL			OFFIELD			ROBINSON			FORMAL			INFORMAL			TOTAL										
		Jan			Barry			De-Anne			Cherry			Andrew Bernard			Karen			Rob												Two Candidate Preferred							
		CEC			GRN			NP			ALP			IND			DEM			HAN												# KELLY NP			 FEENEY ALP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Airlie Beach	2	0.38		24	4.56		295	56.08		144	27.38		6	1.14		34	6.46		21	3.99		526	95.46		25	4.54		551	0.66		343	65.21		183	34.79			
	Airville	2	0.52		4	1.04		281	72.80		61	15.80		1	0.26		6	1.55		31	8.03		386	93.46		27	6.54		413	0.50		302	78.24		84	21.76			
	Alligator Creek	6	0.55		33	3.04		420	38.64		443	40.75		13	1.20		19	1.75		153	14.08		1087	95.27		54	4.73		1141	1.37		525	48.30		562	51.70			
	Andergrove	26	0.97		53	1.97		1200	44.59		1094	40.65		55	2.04		60	2.23		203	7.54		2691	96.04		111	3.96		2802	3.37		1388	51.58		1303	48.42			
	Ayr	24	1.01		49	2.07		1269	53.59		722	30.49		23	0.97		41	1.73		240	10.14		2368	95.02		124	4.98		2492	2.99		1462	61.74		906	38.26			
	Ayr North	2	0.72		5	1.81		125	45.29		106	38.41		2	0.72		5	1.81		31	11.23		276	94.85		15	5.15		291	0.35		140	50.72		136	49.28			
	Beaconsfield	2	0.27		15	2.04		317	43.19		323	44.01		13	1.77		33	4.50		31	4.22		734	95.45		35	4.55		769	0.92		361	49.18		373	50.82			
	Bloomsbury	3	0.80		7	1.86		238	63.30		82	21.81		7	1.86		7	1.86		32	8.51		376	96.16		15	3.84		391	0.47		270	71.81		106	28.19			
	Bowen	10	0.44		33	1.47		900	39.96		1027	45.60		14	0.62		48	2.13		220	9.77		2252	94.58		129	5.42		2381	2.86		1042	46.27		1210	53.73
	Bowen Hospital	1	0.37		7	2.61		96	35.82		130	48.51		4	1.49		6	2.24		24	8.96		268	96.40		10	3.60		278	0.33		120	44.78		148	55.22
	Brandon	8	0.98		19	2.33		445	54.47		233	28.52		6	0.73		15	1.84		91	11.14		817	96.46		30	3.54		847	1.02		510	62.42		307	37.58
	Brisbane City (Dawson)	1	1.30		3	3.90		39	50.65		19	24.68		3	3.90		10	12.99		2	2.60		77	100.00		0	0.00		77	0.09		48	62.34		29	37.66
	Bucasia	6	0.41		74	5.10		644	44.41		532	36.69		21	1.45		78	5.38		95	6.55		1450	94.40		86	5.60		1536	1.85		764	52.69		686	47.31
	Calen	2	0.39		5	0.98		300	58.82		131	25.69		7	1.37		10	1.96		55	10.78		510	93.75		34	6.25		544	0.65		346	67.84		164	32.16
	Canberra Street	8	1.18		15	2.21		274	40.41		311	45.87		9	1.33		4	0.59		57	8.41		678	93.78		45	6.22		723	0.87		323	47.64		355	52.36
	Cannonvale Beach	24	0.93		117	4.53		1456	56.41		678	26.27		29	1.12		124	4.80		153	5.93		2581	93.99		165	6.01		2746	3.30		1645	63.73		936	36.27
	Carmila	0	0.00		3	1.35		116	52.02		60	26.91		5	2.24		3	1.35		36	16.14		223	96.12		9	3.88		232	0.28		142	63.68		81	36.32
	Chelona	2	0.45		4	0.91		272	61.68		103	23.36		4	0.91		7	1.59		49	11.11		441	95.45		21	4.55		462	0.56		314	71.20		127	28.80
	Clare	1	0.37		1	0.37		211	78.44		31	11.52		0	0.00		1	0.37		24	8.92		269	98.18		5	1.82		274	0.33		225	83.64		44	16.36
