House of Representatives - 2001 Election: Queensland																																	
First Preference Votes and TCP																																	
By Candidate by Polling Place																																	
Lilley (87642)																																	
		MCDONOUGH			ROSS			BOCQUEE			MEEHAN			# SWAN			FORMAL			INFORMAL			TOTAL										
		Rod			David			Pierre			Sue			Wayne												Two Candidate Preferred							
		DEM			LP			HAN			GRN			ALP												 ROSS LP			# SWAN ALP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Ascot	110	4.39		1794	71.56		22	0.88		79	3.15		502	20.02		2507	97.66		60	2.34		2567	3.09		1885	75.19		622	24.81			
	Aspley (Lilley)	82	5.95		568	41.25		58	4.21		53	3.85		616	44.73		1377	96.09		56	3.91		1433	1.72		656	47.64		721	52.36			
	Aspley East	100	5.27		955	50.34		73	3.85		44	2.32		725	38.22		1897	97.08		57	2.92		1954	2.35		1054	55.56		843	44.44			
	Banyo	35	2.13		432	26.25		63	3.83		40	2.43		1076	65.37		1646	96.48		60	3.52		1706	2.05		482	29.28		1164	70.72			
	Banyo East	62	3.48		532	29.85		89	4.99		46	2.58		1053	59.09		1782	95.60		82	4.40		1864	2.24		613	34.40		1169	65.60			
	Boondall	236	5.52		1639	38.31		173	4.04		111	2.59		2119	49.53		4278	95.26		213	4.74		4491	5.40		1870	43.71		2408	56.29			
	Brighton	133	7.12		519	27.78		108	5.78		52	2.78		1056	56.53		1868	95.31		92	4.69		1960	2.36		640	34.26		1228	65.74			
	Brighton South	112	5.95		512	27.21		132	7.01		69	3.67		1057	56.16		1882	95.87		81	4.13		1963	2.36		650	34.54		1232	65.46			
	Brisbane City (Lilley)	58	12.89		139	30.89		17	3.78		45	10.00		191	42.44		450	93.56		31	6.44		481	0.58		174	38.67		276	61.33
	Chermside East	123	5.50		814	36.39		100	4.47		56	2.50		1144	51.14		2237	94.39		133	5.61		2370	2.85		930	41.57		1307	58.43
	Clayfield	105	6.17		993	58.31		28	1.64		50	2.94		527	30.95		1703	96.76		57	3.24		1760	2.12		1068	62.71		635	37.29
	Clayfield West	172	7.30		1327	56.35		46	1.95		103	4.37		707	30.02		2355	97.52		60	2.48		2415	2.90		1437	61.02		918	38.98
	Deagon	41	3.48		330	28.01		57	4.84		44	3.74		706	59.93		1178	95.62		54	4.38		1232	1.48		391	33.19		787	66.81
	Eventide Home	27	3.66		255	34.55		34	4.61		17	2.30		405	54.88		738	94.86		40	5.14		778	0.94		284	38.48		454	61.52
