House of Representatives - 2001 Election: Queensland																																				
First Preference Votes and TCP 																																				
By Candidate by Polling Place																																				
Herbert (90904)																																				
		WEIL			HOOLIHAN			BOWN			HILL			# LINDSAY			GODDARD			FORMAL			INFORMAL			TOTAL										
		Anthony John			Richard			Conway			Jenny			Peter			Anne												Two Candidate Preferred							
		HAN			DEM			IND			ALP			LP			GRN												 HILL ALP			# LINDSAY LP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Aitkenvale	112	5.21		77	3.58		207	9.64		807	37.57		877	40.83		68	3.17		2148	93.47		150	6.53		2298	2.66		1066	49.63		1082	50.37			
	Alice River	92	8.98		15	1.46		60	5.86		323	31.54		518	50.59		16	1.56		1024	93.94		66	6.06		1090	1.26		433	42.29		591	57.71			
	Annandale	129	4.31		102	3.40		207	6.91		787	26.27		1716	57.28		55	1.84		2996	95.32		147	4.68		3143	3.63		1061	35.41		1935	64.59			
	Annandale East	52	3.04		28	1.64		156	9.13		447	26.17		997	58.37		28	1.64		1708	96.50		62	3.50		1770	2.05		568	33.26		1140	66.74			
	Arcadia	29	6.74		16	3.72		26	6.05		147	34.19		173	40.23		39	9.07		430	92.67		34	7.33		464	0.54		220	51.16		210	48.84			
	Belgian Gardens	56	4.69		46	3.85		96	8.04		371	31.07		560	46.90		65	5.44		1194	96.29		46	3.71		1240	1.43		542	45.39		652	54.61			
	Brisbane City (Herbert)	2	3.33		3	5.00		4	6.67		20	33.33		28	46.67		3	5.00		60	93.75		4	6.25		64	0.07		28	46.67		32	53.33			
	Condon	160	7.29		63	2.87		201	9.16		897	40.87		848	38.63		26	1.18		2195	94.17		136	5.83		2331	2.69		1169	53.26		1026	46.74			
	Cranbrook	105	4.37		73	3.04		201	8.36		847	35.25		1127	46.90		50	2.08		2403	94.49		140	5.51		2543	2.94		1078	44.86		1325	55.14
	Cungulla	19	13.48		3	2.13		4	2.84		62	43.97		52	36.88		1	0.71		141	94.00		9	6.00		150	0.17		79	56.03		62	43.97
	Currajong	198	7.90		65	2.59		182	7.27		1070	42.71		939	37.49		51	2.04		2505	96.09		102	3.91		2607	3.01		1380	55.09		1125	44.91
	Currajong North	36	5.52		11	1.69		60	9.20		276	42.33		255	39.11		14	2.15		652	95.32		32	4.68		684	0.79		337	51.69		315	48.31
	Cutheringa	67	7.06		42	4.43		69	7.27		360	37.93		372	39.20		39	4.11		949	94.90		51	5.10		1000	1.16		502	52.90		447	47.10
	Deeragun	245	12.57		30	1.54		158	8.11		624	32.02		863	44.28		29	1.49		1949	93.12		144	6.88		2093	2.42		895	45.92		1054	54.08
	Douglas	8	1.74		24	5.21		50	10.85		139	30.15		209	45.34		31	6.72		461	96.04		19	3.96		480	0.55		204	44.25		257	55.75
