House of Representatives - 2001 Election Tasmania 																																	
First Preference Votes and TCP 																																	
By Candidate by Polling Place																																	

Braddon (67749)																																	
	#SIDEBOTTOM			PATTISON			THOMPSON			COOPER			PICKFORD			FORMAL			INFORMAL			TOTAL											
	Sid			Alan			Clare			Craig			Steve												Two Candidate Preferred								
	ALP			LP			GRN			DEM			HAN												#SIDEBOTTOM ALP			 PATTISON LP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Abbotsham	48	35.29		66	48.53		9	6.62		4	2.94		9	6.62		136	97.14		4	2.86		140	0.21		61	44.85		75	55.15				
Acton	1292	71.11		343	18.88		72	3.96		49	2.70		61	3.36		1817	94.39		108	5.61		1925	2.95		1407	77.44		410	22.56				
Addison Street	467	56.40		278	33.57		37	4.47		24	2.90		22	2.66		828	95.72		37	4.28		865	1.32		519	62.68		309	37.32				
Ambleside	226	41.77		271	50.09		19	3.51		10	1.85		15	2.77		541	95.75		24	4.25		565	0.86		250	46.21		291	53.79				
Blythe Heads	118	54.88		49	22.79		15	6.98		4	1.86		29	13.49		215	95.13		11	4.87		226	0.35		151	70.23		64	29.77				
Boat Harbour	89	28.53		168	53.85		39	12.50		7	2.24		9	2.88		312	97.81		7	2.19		319	0.49		127	40.71		185	59.29				
Brooklyn	344	56.49		194	31.86		33	5.42		14	2.30		24	3.94		609	96.67		21	3.33		630	0.96		379	62.23		230	37.77				
Burnie	647	48.36		507	37.89		98	7.32		40	2.99		46	3.44		1338	97.52		34	2.48		1372	2.10		772	57.70		566	42.30
Calder	32	34.78		39	42.39		12	13.04		4	4.35		5	5.43		92	97.87		2	2.13		94	0.14		47	51.09		45	48.91
Cooee	399	44.88		394	44.32		44	4.95		28	3.15		24	2.70		889	97.59		22	2.41		911	1.39		461	51.86		428	48.14
Cuprona	46	38.98		51	43.22		8	6.78		3	2.54		10	8.47		118	99.16		1	0.84		119	0.18		59	50.00		59	50.00
Currie	276	35.94		372	48.44		48	6.25		20	2.60		52	6.77		768	96.12		31	3.88		799	1.22		342	44.53		426	55.47
Devonport Central	985	45.02		954	43.60		134	6.12		69	3.15		46	2.10		2188	96.73		74	3.27		2262	3.46		1145	52.33		1043	47.67
Devonport North	313	43.35		352	48.75		22	3.05		8	1.11		27	3.74		722	97.70		17	2.30		739	1.13		350	48.48		372	51.52
Don	257	43.49		264	44.67		40	6.77		23	3.89		7	1.18		591	97.85		13	2.15		604	0.92		303	51.27		288	48.73
East Devonport	1414	61.34		662	28.72		77	3.34		68	2.95		84	3.64		2305	95.29		114	4.71		2419	3.70		1551	67.29		754	32.71
Edith Creek	80	42.33		78	41.27		10	5.29		5	2.65		16	8.47		189	94.03		12	5.97		201	0.31		96	50.79		93	49.21
Elliott	96	41.74		91	39.57		24	10.43		7	3.04		12	5.22		230	98.29		4	1.71		234	0.36		120	52.17		110	47.83
Forest	135	34.44		210	53.57		22	5.61		9	2.30		16	4.08		392	98.00		8	2.00		400	0.61		160	40.82		232	59.18
Forth	317	41.44		348	45.49		59	7.71		16	2.09		25	3.27		765	98.08		15	1.92		780	1.19		385	50.33		380	49.67
Gawler	136	35.42		200	52.08		21	5.47		8	2.08		19	4.95		384	97.22		11	2.78		395	0.60		165	42.97		219	57.03
Grassy	52	43.70		48	40.34		5	4.20		3	2.52		11	9.24		119	98.35		2	1.65		121	0.19		59	49.58		60	50.42
Gunns Plains	23	28.75		37	46.25		16	20.00		2	2.50		2	2.50		80	97.56		2	2.44		82	0.13		35	43.75		45	56.25
Havenview	341	60.46		144	25.53		28	4.96		18	3.19		33	5.85		564	96.91		18	3.09		582	0.89		395	70.04		169	29.96
Highclere	68	43.59		57	36.54		10	6.41		7	4.49		14	8.97		156	95.71		7	4.29		163	0.25		88	56.41		68	43.59
Irishtown	125	42.37		152	51.53		3	1.02		5	1.69		10	3.39		295	96.72		10	3.28		305	0.47		136	46.10		159	53.90
Latrobe	1296	55.74		770	33.12		113	4.86		46	1.98		100	4.30		2325	96.15		93	3.85		2418	3.70		1453	62.49		872	37.51
Marrawah	69	29.87		108	46.75		20	8.66		8	3.46		26	11.26		231	97.06		7	2.94		238	0.36		98	42.42		133	57.58
Mawbanna	19	33.93		29	51.79		3	5.36		0	0.00		5	8.93		56	100.00		0	0.00		56	0.09		20	35.71		36	64.29
Melrose	51	37.50		59	43.38		17	12.50		5	3.68		4	2.94		136	97.84		3	2.16		139	0.21		67	49.26		69	50.74
Miandetta	182	43.54		175	41.87		28	6.70		16	3.83		17	4.07		418	95.87		18	4.13		436	0.67		210	50.24		208	49.76
Montagu	61	41.50		75	51.02		7	4.76		0	0.00		4	2.72		147	96.71		5	3.29		152	0.23		68	46.26		79	53.74
Montello	865	64.07		343	25.41		56	4.15		45	3.33		41	3.04		1350	96.02		56	3.98		1406	2.15		962	71.26		388	28.74
Moorleah	59	36.42		56	34.57		26	16.05		10	6.17		11	6.79		162	99.39		1	0.61		163	0.25		95	58.64		67	41.36
Moriarty	71	28.51		143	57.43		13	5.22		5	2.01		17	6.83		249	96.89		8	3.11		257	0.39		89	35.74		160	64.26
Natone	80	44.20		68	37.57		15	8.29		4	2.21		14	7.73		181	94.76		10	5.24		191	0.29		103	56.91		78	43.09
Nietta	24	39.34		20	32.79		10	16.39		1	1.64		6	9.84		61	98.39		1	1.61		62	0.09		34	55.74		27	44.26
Nixon Street	1318	48.47		1103	40.57		117	4.30		100	3.68		81	2.98		2719	96.93		86	3.07		2805	4.29		1519	55.87		1200	44.13
North Motton	70	31.39		104	46.64		22	9.87		5	2.24		22	9.87		223	95.30		11	4.70		234	0.36		100	44.84		123	55.16
