House of Representatives - 2001 Election: New South Wales																																				
First Preference Votes and TCP																																				
 By Candidate - Polling Place																																				

Bradfield (89832)																																				
	BELL			BLUNT			WEBECK			# NELSON			WISZNIEWSKI			BYRNE			FORMAL			INFORMAL			TOTAL											
	David			Kathie			John			Brendan			Witold			Peter												Two Candidate Preferred								
	GRN			ALP			HAN			LP			CTA			DEM												 BLUNT ALP			# NELSON LP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Castle Cove	96	6.38		278	18.48		17	1.13		988	65.69		14	0.93		111	7.38		1504	95.92		64	4.08		1568	1.85		412	27.39		1092	72.61				
Chatswood (Bradfield)	140	6.87		664	32.58		32	1.57		959	47.06		38	1.86		205	10.06		2038	93.70		137	6.30		2175	2.57		937	45.98		1101	54.02				
Chatswood East (Bradfield)	70	7.45		288	30.64		24	2.55		491	52.23		5	0.53		62	6.60		940	95.92		40	4.08		980	1.16		396	42.13		544	57.87				
Chatswood North	78	6.47		357	29.60		14	1.16		643	53.32		21	1.74		93	7.71		1206	96.87		39	3.13		1245	1.47		490	40.63		716	59.37				
Chatswood South (Bradfield)	31	7.21		101	23.49		4	0.93		250	58.14		4	0.93		40	9.30		430	97.51		11	2.49		441	0.52		150	34.88		280	65.12				
Chatswood West	205	9.88		656	31.63		32	1.54		1000	48.22		22	1.06		159	7.67		2074	96.42		77	3.58		2151	2.54		950	45.81		1124	54.19				
Ferndale	62	7.27		198	23.21		19	2.23		496	58.15		11	1.29		67	7.85		853	96.28		33	3.72		886	1.05		300	35.17		553	64.83				
Gordon	233	7.48		647	20.78		50	1.61		1904	61.16		53	1.70		226	7.26		3113	95.93		132	4.07		3245	3.83		988	31.74		2125	68.26
Gordon East	122	6.40		350	18.36		26	1.36		1267	66.47		30	1.57		111	5.82		1906	95.59		88	4.41		1994	2.36		505	26.50		1401	73.50
Gordon West	103	5.90		319	18.28		31	1.78		1115	63.90		33	1.89		144	8.25		1745	95.41		84	4.59		1829	2.16		505	28.94		1240	71.06
Killara	81	5.00		199	12.28		18	1.11		1218	75.14		34	2.10		71	4.38		1621	97.12		48	2.88		1669	1.97		302	18.63		1319	81.37
Killara East	148	7.47		461	23.28		15	0.76		1236	62.42		17	0.86		103	5.20		1980	94.83		108	5.17		2088	2.47		661	33.38		1319	66.62
Kissing Point	65	6.73		202	20.91		34	3.52		595	61.59		15	1.55		55	5.69		966	96.12		39	3.88		1005	1.19		304	31.47		662	68.53
Lady Davidson Hospital	9	5.88		18	11.76		5	3.27		113	73.86		2	1.31		6	3.92		153	99.35		1	0.65		154	0.18		32	20.92		121	79.08
Lindfield	144	7.01		399	19.43		23	1.12		1325	64.51		15	0.73		148	7.21		2054	96.66		71	3.34		2125	2.51		626	30.48		1428	69.52
Lindfield East	133	6.68		368	18.48		30	1.51		1286	64.59		14	0.70		160	8.04		1991	97.26		56	2.74		2047	2.42		577	28.98		1414	71.02
Lindfield North	214	7.80		586	21.37		30	1.09		1681	61.31		35	1.28		196	7.15		2742	96.72		93	3.28		2835	3.35		897	32.71		1845	67.29
Lindfield West	162	6.52		509	20.49		55	2.21		1566	63.04		41	1.65		151	6.08		2484	96.02		103	3.98		2587	3.06		762	30.68		1722	69.32
Mowbray (Bradfield)	59	6.58		221	24.64		19	2.12		499	55.63		13	1.45		86	9.59		897	96.35		34	3.65		931	1.10		326	36.34		571	63.66
Pymble	33	4.15		133	16.71		4	0.50		564	70.85		11	1.38		51	6.41		796	98.88		9	1.12		805	0.95		191	23.99		605	76.01
Pymble North	152	6.30		362	15.00		29	1.20		1700	70.42		32	1.33		139	5.76		2414	96.91		77	3.09		2491	2.94		558	23.12		1856	76.88
Pymble West	155	7.38		399	19.00		28	1.33		1309	62.33		27	1.29		182	8.67		2100	97.09		63	2.91		2163	2.56		641	30.52		1459	69.48
Roseville	99	7.23		277	20.22		21	1.53		851	62.12		11	0.80		111	8.10		1370	95.80		60	4.20		1430	1.69		423	30.88		947	69.12
Roseville Chase	60	6.04		189	19.03		12	1.21		657	66.16		13	1.31		62	6.24		993	95.66		45	4.34		1038	1.23		286	28.80		707	71.20
Roseville East	59	6.74		178	20.32		14	1.60		542	61.87		7	0.80		76	8.68		876	96.37		33	3.63		909	1.07		278	31.74		598	68.26
Roseville South	89	7.14		328	26.30		23	1.84		706	56.62		18	1.44		83	6.66		1247	94.76		69	5.24		1316	1.55		460	36.89		787	63.11
St Ives	68	4.80		216	15.25		23	1.62		1026	72.46		7	0.49		76	5.37		1416	95.42		68	4.58		1484	1.75		312	22.03		1104	77.97
St Ives Chase	34	6.13		81	14.59		5	0.90		394	70.99		10	1.80		31	5.59		555	96.35		21	3.65		576	0.68		127	22.88		428	77.12
St Ives North	140	4.89		390	13.62		32	1.12		2123	74.13		44	1.54		135	4.71		2864	97.12		85	2.88		2949	3.48		578	20.18		2286	79.82
St Ives Park	86	4.82		238	13.34		21	1.18		1331	74.61		23	1.29		85	4.76		1784	95.91		76	4.09		1860	2.20		354	19.84		1430	80.16
St Ives South	110	4.18		408	15.51		34	1.29		1875	71.29		66	2.51		137	5.21		2630	95.81		115	4.19		2745	3.24		592	22.51		2038	77.49
Sydney (Bradfield)	19	13.87		35	25.55		1	0.73		60	43.80		2	1.46		20	14.60		137	95.80		6	4.20		143	0.17		58	42.34		79	57.66
Turramurra	31	4.38		90	12.73		9	1.27		545	77.09		15	2.12		17	2.40		707	97.38		19	2.62		726	0.86		121	17.11		586	82.89
Turramurra Central	124	6.92		283	15.78		40	2.23		1238	69.05		24	1.34		84	4.68		1793	97.29		50	2.71		1843	2.18		442	24.65		1351	75.35
Turramurra North	171	6.75		375	14.81		45	1.78		1751	69.15		54	2.13		136	5.37		2532	95.95		107	4.05		2639	3.12		602	23.78		1930	76.22
Turramurra South	202	7.47		554	20.48		47	1.74		1588	58.71		54	2.00		260	9.61		2705	95.58		125	4.42		2830	3.34		891	32.94		1814	67.06
Wahroonga	143	6.21		298	12.94		42	1.82		1665	72.30		38	1.65		117	5.08		2303	95.52		108	4.48		2411	2.85		486	21.10		1817	78.90
Wahroonga East	142	6.30		332	14.72		25	1.11		1605	71.18		25	1.11		126	5.59		2255	96.12		91	3.88		2346	2.77		518	22.97		1737	77.03
Warrawee	237	8.30		482	16.89		51	1.79		1845	64.65		53	1.86		186	6.52		2854	96.06		117	3.94		2971	3.51		804	28.17		2050	71.83
Willoughby (Bradfield)	44	7.86		140	25.00		8	1.43		311	55.54		8	1.43		49	8.75		560	92.72		44	7.28		604	0.71		205	36.61		355	63.39			
Willoughby North (Bradfield)	70	8.71		166	20.65		9	1.12		479	59.58		7	0.87		73	9.08		804	95.83		35	4.17		839	0.99		281	34.95		523	65.05			
Special Hospitals	33	2.69		146	11.90		12	0.98		1002	81.66		14	1.14		20	1.63		1227	96.54		44	3.46		1271	1.50		196	15.97		1031	84.03			
Total Ordinary	4456	6.59		12921	19.11		1013	1.50		43799	64.77		980	1.45		4450	6.58		67619	96.13		2725	3.87		70344	83.11		19524	28.87		48095	71.13			
ABSENT	545	10.56		871	16.88		78	1.51		3130	60.65		93	1.80		444	8.60		5161	95.86		223	4.14		5384	6.36		1571	30.44		3590	69.56			
POSTAL	140	3.78		532	14.35		79	2.13		2741	73.92		44	1.19		172	4.64		3708	98.46		58	1.54		3766	4.45		762	20.55		2946	79.45			
PRE_POLL	285	6.11		1073	22.99		71	1.52		2801	60.00		78	1.67		360	7.71		4668	96.91		149	3.09		4817	5.69		1516	32.48		3152	67.52			
PROVISIONAL	25	8.17		92	30.07		6	1.96		157	51.31		9	2.94		17	5.56		306	92.73		24	7.27		330	0.39		120	39.22		186	60.78			
Division Summary	5451	6.69		15489	19.01		1247	1.53		52628	64.60		1204	1.48		5443	6.68		81462	96.24		3179	3.76		84641	94.22		23493	28.84		57969	71.16			
																																			
																																			
																																			
																																			
																																			
