House of Representatives - 2001 Election: New South Wales																																				
First Preference Votes and TCP 																																				
By Candidate by Polling Place																																				

North Sydney (88755)																																				
	WARD			# HOCKEY			MCGUIRE			STEEL			LAM			TEIRNEY			FORMAL			INFORMAL			TOTAL											
	Colin			Joe			Bryan			Mike			Brian			Fran												Two Candidate Preferred								
	CTA			LP			DEM			GRN			UNI			ALP												# HOCKEY LP			 TEIRNEY ALP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Artarmon	26	1.88		680	49.17		127	9.18		99	7.16		9	0.65		442	31.96		1383	96.04		57	3.96		1440	1.75		762	55.10		621	44.90				
Artarmon Central	54	2.59		1047	50.19		186	8.92		109	5.23		48	2.30		642	30.78		2086	94.86		113	5.14		2199	2.67		1182	56.66		904	43.34				
Boronia Park (North Sydney)	26	1.84		747	52.83		123	8.70		92	6.51		12	0.85		414	29.28		1414	95.28		70	4.72		1484	1.80		826	58.42		588	41.58				
Cammeray	25	0.85		1698	57.44		228	7.71		268	9.07		32	1.08		705	23.85		2956	96.22		116	3.78		3072	3.73		1853	62.69		1103	37.31				
Castlecrag	16	1.38		675	58.19		88	7.59		119	10.26		13	1.12		249	21.47		1160	95.08		60	4.92		1220	1.48		727	62.67		433	37.33				
Chatswood (North Sydney)	9	4.37		97	47.09		19	9.22		21	10.19		9	4.37		51	24.76		206	93.64		14	6.36		220	0.27		124	60.19		82	39.81				
Chatswood East (North Sydney)	10	2.49		220	54.73		32	7.96		19	4.73		1	0.25		120	29.85		402	93.49		28	6.51		430	0.52		245	60.95		157	39.05				
Chatswood South (North Sydney)	20	2.55		408	52.04		65	8.29		54	6.89		17	2.17		220	28.06		784	94.00		50	6.00		834	1.01		469	59.82		315	40.18
Cremorne	24	0.92		1629	62.70		203	7.81		212	8.16		22	0.85		508	19.55		2598	95.69		117	4.31		2715	3.30		1777	68.40		821	31.60
Cremorne South (North Sydney)	27	1.37		1191	60.24		152	7.69		149	7.54		12	0.61		446	22.56		1977	96.35		75	3.65		2052	2.49		1306	66.06		671	33.94
Crows Nest	18	1.26		773	54.28		138	9.69		84	5.90		22	1.54		389	27.32		1424	96.94		45	3.06		1469	1.78		866	60.81		558	39.19
Crows Nest East	13	1.04		641	51.49		109	8.76		107	8.59		16	1.29		359	28.84		1245	96.66		43	3.34		1288	1.57		723	58.07		522	41.93
Cullen	21	1.47		844	58.94		128	8.94		72	5.03		17	1.19		350	24.44		1432	96.37		54	3.63		1486	1.81		934	65.22		498	34.78
Gladesville (North Sydney)	26	2.75		493	52.11		46	4.86		44	4.65		6	0.63		331	34.99		946	93.20		69	6.80		1015	1.23		537	56.77		409	43.23
Greenwich	16	0.90		941	53.13		168	9.49		186	10.50		17	0.96		443	25.01		1771	96.04		73	3.96		1844	2.24		1061	59.91		710	40.09
Greenwich North	15	2.08		388	53.81		55	7.63		73	10.12		4	0.55		186	25.80		721	96.52		26	3.48		747	0.91		431	59.78		290	40.22
Henley	5	1.34		233	62.63		17	4.57		28	7.53		5	1.34		84	22.58		372	98.41		6	1.59		378	0.46		248	66.67		124	33.33
Hunters Hill	21	1.24		1164	68.55		98	5.77		121	7.13		14	0.82		280	16.49		1698	96.64		59	3.36		1757	2.13		1255	73.91		443	26.09
Hunters Hill West	13	1.17		634	57.27		89	8.04		84	7.59		6	0.54		281	25.38		1107	96.60		39	3.40		1146	1.39		696	62.87		411	37.13
