House of Representatives - 2001 Election: New South Wales																																	
First Preference Votes and TCP																																	
By Candidate by Polling Place																																	

Parkes (83036)																																	
	KNAGGE			# COBB			REDFERN			DUNLOP			WARD			FORMAL			INFORMAL			TOTAL			Two Candidate Preferred								
	Joe			John			Bob			Samantha			Geoff												 KNAGGE			# COBB					
	CLR			NP			HAN			GRN			DEM												CLR			NP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Albert	13	13.40		74	76.29		8	8.25		1	1.03		1	1.03		97	100.00		0	0.00		97	0.12		15	15.46		82	84.54				
Alectown	39	22.41		112	64.37		19	10.92		3	1.72		1	0.57		174	94.05		11	5.95		185	0.23		49	28.16		125	71.84				
Alma	1112	60.24		397	21.51		260	14.08		36	1.95		41	2.22		1846	96.80		61	3.20		1907	2.40		1349	73.08		497	26.92				
Ballimore	30	27.52		59	54.13		10	9.17		3	2.75		7	6.42		109	91.60		10	8.40		119	0.15		38	34.86		71	65.14				
Barmedman	52	21.58		154	63.90		26	10.79		4	1.66		5	2.07		241	97.57		6	2.43		247	0.31		71	29.46		170	70.54				
Bedgerebong	13	9.77		104	78.20		13	9.77		0	0.00		3	2.26		133	99.25		1	0.75		134	0.17		17	12.78		116	87.22				
Bogan Gate	36	16.14		141	63.23		29	13.00		6	2.69		11	4.93		223	95.71		10	4.29		233	0.29		60	26.91		163	73.09				
Broken Hill	832	54.17		436	28.39		177	11.52		52	3.39		39	2.54		1536	95.23		77	4.77		1613	2.03		1018	66.28		518	33.72
Broken Hill Hospital	98	62.42		35	22.29		11	7.01		8	5.10		5	3.18		157	92.90		12	7.10		169	0.21		115	73.25		42	26.75
Broken Hill North	1161	56.28		573	27.78		257	12.46		30	1.45		42	2.04		2063	95.16		105	4.84		2168	2.73		1364	66.12		699	33.88
Broken Hill West	611	56.84		320	29.77		102	9.49		24	2.23		18	1.67		1075	96.41		40	3.59		1115	1.41		690	64.19		385	35.81
Burcher	5	6.58		67	88.16		2	2.63		0	0.00		2	2.63		76	98.70		1	1.30		77	0.10		5	6.58		71	93.42
Caragabal	20	12.50		116	72.50		18	11.25		2	1.25		4	2.50		160	95.81		7	4.19		167	0.21		29	18.13		131	81.88
Churchill Gardens	515	31.42		887	54.12		154	9.40		42	2.56		41	2.50		1639	96.19		65	3.81		1704	2.15		622	37.95		1017	62.05
Cobar	686	33.81		929	45.79		310	15.28		52	2.56		52	2.56		2029	95.08		105	4.92		2134	2.69		918	45.24		1111	54.76
Condobolin	576	29.91		1136	58.98		165	8.57		21	1.09		28	1.45		1926	96.54		69	3.46		1995	2.51		687	35.67		1239	64.33
Cookamidgera	17	25.00		41	60.29		9	13.24		0	0.00		1	1.47		68	100.00		0	0.00		68	0.09		21	30.88		47	69.12
Coolabah	7	19.44		25	69.44		4	11.11		0	0.00		0	0.00		36	97.30		1	2.70		37	0.05		9	25.00		27	75.00
Dubbo	507	30.34		895	53.56		143	8.56		74	4.43		52	3.11		1671	96.81		55	3.19		1726	2.17		654	39.14		1017	60.86
Dubbo East	792	29.66		1495	55.99		201	7.53		88	3.30		94	3.52		2670	96.36		101	3.64		2771	3.49		996	37.30		1674	62.70
Dubbo Grove	668	26.70		1448	57.87		252	10.07		66	2.64		68	2.72		2502	96.60		88	3.40		2590	3.26		877	35.05		1625	64.95
Dubbo Hospital	69	31.36		111	50.45		11	5.00		13	5.91		16	7.27		220	95.24		11	4.76		231	0.29		91	41.36		129	58.64
Dubbo North	675	31.62		1073	50.26		276	12.93		56	2.62		55	2.58		2135	95.40		103	4.60		2238	2.82		872	40.84		1263	59.16
Dubbo South	580	30.26		1019	53.16		162	8.45		86	4.49		70	3.65		1917	96.97		60	3.03		1977	2.49		736	38.39		1181	61.61
Dubbo West	578	32.49		914	51.38		178	10.01		50	2.81		59	3.32		1779	96.79		59	3.21		1838	2.32		717	40.30		1062	59.70
Emmagool	9	8.33		87	80.56		8	7.41		2	1.85		2	1.85		108	100.00		0	0.00		108	0.14		14	12.96		94	87.04
Euabalong	35	25.00		67	47.86		32	22.86		2	1.43		4	2.86		140	98.59		2	1.41		142	0.18		55	39.29		85	60.71
Eumungerie	26	14.29		104	57.14		50	27.47		2	1.10		0	0.00		182	93.81		12	6.19		194	0.24		52	28.57		130	71.43
Excelsior	693	54.14		364	28.44		168	13.12		28	2.19		27	2.11		1280	96.53		46	3.47		1326	1.67		826	64.53		454	35.47
Fifield	13	18.06		41	56.94		16	22.22		0	0.00		2	2.78		72	98.63		1	1.37		73	0.09		21	29.17		51	70.83
Forbes	834	29.03		1570	54.65		318	11.07		67	2.33		84	2.92		2873	96.64		100	3.36		2973	3.75		1088	37.87		1785	62.13
Forbes Hospital	81	23.62		215	62.68		30	8.75		9	2.62		8	2.33		343	95.81		15	4.19		358	0.45		108	31.49		235	68.51
Forbes North	524	39.76		618	46.89		124	9.41		29	2.20		23	1.75		1318	96.35		50	3.65		1368	1.72		609	46.21		709	53.79
Forbes South	159	31.99		278	55.94		45	9.05		6	1.21		9	1.81		497	96.50		18	3.50		515	0.65		185	37.22		312	62.78
Garema	9	10.71		66	78.57		8	9.52		1	1.19		0	0.00		84	100.00		0	0.00		84	0.11		12	14.29		72	85.71
Girilambone	10	20.41		27	55.10		12	24.49		0	0.00		0	0.00		49	96.08		2	3.92		51	0.06		16	32.65		33	67.35
Gordon Centre	160	75.47		39	18.40		7	3.30		2	0.94		4	1.89		212	95.07		11	4.93		223	0.28		166	78.30		46	21.70
Greenethorpe	41	21.69		116	61.38		20	10.58		2	1.06		10	5.29		189	96.43		7	3.57		196	0.25		54	28.57		135	71.43
Grenfell	400	24.04		1021	61.36		164	9.86		31	1.86		48	2.88		1664	96.35		63	3.65		1727	2.18		502	30.17		1162	69.83
