House of Representatives - 2001 Election. New South Wales																																							
First Preference Votes and TCP																																							
By Candidate by Polling Place																																							

Macquarie (86364)																																							
	WILLIAMS			SEARLE			GRIGG			MAJOROS			BUCKLEY			# BARTLETT			WARREN			FORMAL			INFORMAL			TOTAL											
	Leigh			Adam			Brian			Les			Wayne			Kerry			Robert												Two Candidate Preferred								
	GRN			ALP			CTA			DEM			HAN			LP			SAS												 SEARLE ALP			# BARTLETT LP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Bilpin	46	10.60		88	20.28		16	3.69		22	5.07		47	10.83		206	47.47		9	2.07		434	95.18		22	4.82		456	0.56		173	39.86		261	60.14				
Blackheath	296	13.03		746	32.83		31	1.36		165	7.26		120	5.28		900	39.61		14	0.62		2272	97.09		68	2.91		2340	2.85		1225	53.92		1047	46.08				
Blaxland (Macquarie)	83	9.64		312	36.24		20	2.32		36	4.18		33	3.83		369	42.86		8	0.93		861	95.99		36	4.01		897	1.09		432	50.17		429	49.83				
Blaxland East	240	7.91		848	27.94		124	4.09		183	6.03		98	3.23		1489	49.06		53	1.75		3035	96.59		107	3.41		3142	3.83		1288	42.44		1747	57.56				
Bligh Park	95	3.51		609	22.51		34	1.26		98	3.62		150	5.54		1639	60.57		81	2.99		2706	95.69		122	4.31		2828	3.45		878	32.45		1828	67.55				
Bligh Park East	41	3.75		264	24.18		9	0.82		29	2.66		48	4.40		690	63.19		11	1.01		1092	95.96		46	4.04		1138	1.39		347	31.78		745	68.22				
Bullaburra	73	13.13		177	31.83		15	2.70		31	5.58		21	3.78		233	41.91		6	1.08		556	96.36		21	3.64		577	0.70		284	51.08		272	48.92				
Cattai	8	5.76		9	6.47		1	0.72		9	6.47		8	5.76		102	73.38		2	1.44		139	96.53		5	3.47		144	0.18		27	19.42		112	80.58
Colo Heights	20	13.51		28	18.92		5	3.38		7	4.73		10	6.76		74	50.00		4	2.70		148	93.67		10	6.33		158	0.19		50	33.78		98	66.22
Comleroy Road	67	8.25		132	16.26		8	0.99		16	1.97		57	7.02		524	64.53		8	0.99		812	95.42		39	4.58		851	1.04		236	29.06		576	70.94
Ebenezer	75	9.57		134	17.09		6	0.77		15	1.91		45	5.74		504	64.29		5	0.64		784	97.39		21	2.61		805	0.98		219	27.93		565	72.07
Faulconbridge	182	8.05		664	29.37		60	2.65		165	7.30		96	4.25		1070	47.32		24	1.06		2261	97.58		56	2.42		2317	2.82		1003	44.36		1258	55.64
