House of Representatives - 2001 Election: New South Wales																																							
First Preference Votes and TCP 																																							
By Candidate by Polling Place																																							

Riverina (87399)																																							
	RICHTER			TURNER			ALBISTON			# HULL			GRAHAM			DANCEY			MOORE			FORMAL			INFORMAL			TOTAL			Two Candidate Preferred								
	Dennis			Neil			Andrew			Kay			Rex			Russell Francis			Catherine												 ALBISTON			# HULL					
	IND			HAN			CLR			NP			DEM			CTA			GRN												CLR			NP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Adjungbilly	1	1.89		4	7.55		13	24.53		33	62.26		0	0.00		0	0.00		2	3.77		53	98.15		1	1.85		54	0.06		15	28.30		38	71.70				
Ardlethan	13	3.51		21	5.68		70	18.92		258	69.73		3	0.81		3	0.81		2	0.54		370	95.61		17	4.39		387	0.46		89	24.05		281	75.95				
Ariah Park	10	2.72		20	5.43		35	9.51		285	77.45		1	0.27		13	3.53		4	1.09		368	97.10		11	2.90		379	0.45		52	14.13		316	85.87				
Ashmont	58	2.94		134	6.79		603	30.56		1018	51.60		59	2.99		38	1.93		63	3.19		1973	93.07		147	6.93		2120	2.53		761	38.57		1212	61.43				
Barellan	5	1.39		28	7.76		38	10.53		286	79.22		1	0.28		1	0.28		2	0.55		361	94.26		22	5.74		383	0.46		49	13.57		312	86.43				
Beckom	0	0.00		6	8.57		3	4.29		61	87.14		0	0.00		0	0.00		0	0.00		70	98.59		1	1.41		71	0.08		3	4.29		67	95.71				
Beelbangera	8	2.35		23	6.76		68	20.00		229	67.35		6	1.76		1	0.29		5	1.47		340	97.14		10	2.86		350	0.42		86	25.29		254	74.71				
Bethungra	2	1.63		9	7.32		18	14.63		79	64.23		8	6.50		2	1.63		5	4.07		123	96.85		4	3.15		127	0.15		26	21.14		97	78.86
Bilbul	5	2.60		15	7.81		35	18.23		130	67.71		3	1.56		3	1.56		1	0.52		192	96.00		8	4.00		200	0.24		49	25.52		143	74.48
Binya	1	1.10		5	5.49		5	5.49		75	82.42		1	1.10		0	0.00		4	4.40		91	95.79		4	4.21		95	0.11		8	8.79		83	91.21
Booligal	0	0.00		6	12.00		8	16.00		35	70.00		1	2.00		0	0.00		0	0.00		50	94.34		3	5.66		53	0.06		11	22.00		39	78.00
Carrathool	1	1.19		9	10.71		11	13.10		60	71.43		3	3.57		0	0.00		0	0.00		84	93.33		6	6.67		90	0.11		18	21.43		66	78.57
Charles Sturt University	5	2.89		10	5.78		39	22.54		86	49.71		10	5.78		12	6.94		11	6.36		173	97.19		5	2.81		178	0.21		58	33.53		115	66.47
