House of Representatives - 2001 Election: New South Wales																																								
First Preference Votes and TCP 																																								
By Candidate by Polling Place																																								

Charlton (83459)																																								
	# HOARE			BLYTH			KENDALL			PATERSON			BELL			JOHNSON			THORPE			FORMAL			INFORMAL			TOTAL												
	Kelly			David			Jim			Lindsay			Joshua			Bob			John												Two Candidate Preferred									
	ALP			GRN			CTA			LP			DEM			HAN			UNI												# HOARE ALP			 PATERSON LP						
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
Ambleside	783	41.41		75	3.97		51	2.70		755	39.93		105	5.55		117	6.19		5	0.26		1891	96.43		70	3.57		1961	2.46		956	50.56		935	49.44					
Arcadia Vale	384	49.93		23	2.99		13	1.69		185	24.06		43	5.59		116	15.08		5	0.65		769	96.13		31	3.88		800	1.00		463	60.21		306	39.79					
Argenton	547	68.12		27	3.36		17	2.12		125	15.57		24	2.99		60	7.47		3	0.37		803	95.60		37	4.40		840	1.05		624	77.71		179	22.29					
Awaba	119	55.35		19	8.84		2	0.93		35	16.28		10	4.65		30	13.95		0	0.00		215	92.67		17	7.33		232	0.29		150	69.77		65	30.23					
Barnsley	595	54.74		36	3.31		27	2.48		227	20.88		51	4.69		143	13.16		8	0.74		1087	94.60		62	5.40		1149	1.44		713	65.59		374	34.41					
Biraban	697	63.71		22	2.01		25	2.29		219	20.02		37	3.38		88	8.04		6	0.55		1094	95.05		57	4.95		1151	1.44		794	72.58		300	27.42					
Blackalls	807	56.12		84	5.84		47	3.27		305	21.21		65	4.52		123	8.55		7	0.49		1438	95.87		62	4.13		1500	1.88		1000	69.54		438	30.46					
Bolton Point	295	49.33		26	4.35		14	2.34		167	27.93		30	5.02		64	10.70		2	0.33		598	96.14		24	3.86		622	0.78		368	61.54		230	38.46
Bonnells Bay	1048	38.36		136	4.98		50	1.83		1135	41.54		114	4.17		238	8.71		11	0.40		2732	94.50		159	5.50		2891	3.62		1311	47.99		1421	52.01
Booragul	662	51.52		52	4.05		23	1.79		348	27.08		68	5.29		124	9.65		8	0.62		1285	95.26		64	4.74		1349	1.69		792	61.63		493	38.37
C.A.Brown Village	69	61.06		1	0.88		1	0.88		35	30.97		1	0.88		5	4.42		1	0.88		113	99.12		1	0.88		114	0.14		74	65.49		39	34.51
Cardiff	1075	48.31		109	4.90		69	3.10		680	30.56		93	4.18		190	8.54		9	0.40		2225	94.60		127	5.40		2352	2.95		1297	58.29		928	41.71
Cardiff East	440	59.06		37	4.97		19	2.55		170	22.82		25	3.36		53	7.11		1	0.13		745	93.36		53	6.64		798	1.00		514	68.99		231	31.01
Cardiff Heights	512	35.12		116	7.96		51	3.50		603	41.36		84	5.76		87	5.97		5	0.34		1458	97.20		42	2.80		1500	1.88		706	48.42		752	51.58
Cardiff North	649	46.49		79	5.66		41	2.94		429	30.73		94	6.73		100	7.16		4	0.29		1396	94.71		78	5.29		1474	1.85		836	59.89		560	40.11
Cardiff South	854	54.85		118	7.58		36	2.31		375	24.08		61	3.92		91	5.84		22	1.41		1557	94.82		85	5.18		1642	2.06		1036	66.54		521	33.46
Carey Bay	309	31.43		59	6.00		14	1.42		472	48.02		49	4.98		80	8.14		0	0.00		983	95.44		47	4.56		1030	1.29		389	39.57		594	60.43
Charlestown South	520	48.55		46	4.30		45	4.20		359	33.52		42	3.92		58	5.42		1	0.09		1071	95.97		45	4.03		1116	1.40		608	56.77		463	43.23
Coal Point	264	30.10		57	6.50		8	0.91		438	49.94		57	6.50		47	5.36		6	0.68		877	96.27		34	3.73		911	1.14		365	41.62		512	58.38
Cooranbong	327	38.61		47	5.55		18	2.13		352	41.56		41	4.84		59	6.97		3	0.35		847	94.01		54	5.99		901	1.13		423	49.94		424	50.06
Dora Creek	520	41.07		66	5.21		14	1.11		466	36.81		41	3.24		155	12.24		4	0.32		1266	96.35		48	3.65		1314	1.65		647	51.11		619	48.89
Edgeworth	2025	54.57		144	3.88		99	2.67		996	26.84		116	3.13		317	8.54		14	0.38		3711	93.48		259	6.52		3970	4.97		2344	63.16		1367	36.84
Elermore Vale	1002	48.55		114	5.52		37	1.79		669	32.41		134	6.49		93	4.51		15	0.73		2064	94.64		117	5.36		2181	2.73		1212	58.72		852	41.28
Fassifern	292	48.75		35	5.84		7	1.17		169	28.21		39	6.51		56	9.35		1	0.17		599	97.72		14	2.28		613	0.77		376	62.77		223	37.23
Fennell Bay	643	52.11		52	4.21		33	2.67		302	24.47		73	5.92		127	10.29		4	0.32		1234	95.07		64	4.93		1298	1.63		778	63.05		456	36.95
Garden Suburb (Charlton)	506	40.54		81	6.49		54	4.33		456	36.54		71	5.69		78	6.25		2	0.16		1248	95.49		59	4.51		1307	1.64		654	52.40		594	47.60
Glendale	250	62.81		16	4.02		7	1.76		79	19.85		18	4.52		26	6.53		2	0.50		398	94.09		25	5.91		423	0.53		287	72.11		111	27.89
Glendale East	776	54.84		74	5.23		32	2.26		368	26.01		58	4.10		102	7.21		5	0.35		1415	96.06		58	3.94		1473	1.85		926	65.44		489	34.56
Hawkins Village	763	59.42		32	2.49		26	2.02		334	26.01		37	2.88		86	6.70		6	0.47		1284	95.46		61	4.54		1345	1.69		855	66.59		429	33.41
Hillsborough	669	45.20		76	5.14		37	2.50		521	35.20		82	5.54		88	5.95		7	0.47		1480	95.85		64	4.15		1544	1.93		818	55.27		662	44.73
Kilaben Bay	276	33.91		60	7.37		10	1.23		345	42.38		52	6.39		65	7.99		6	0.74		814	97.49		21	2.51		835	1.05		377	46.31		437	53.69
Killingworth	221	58.78		12	3.19		3	0.80		101	26.86		13	3.46		22	5.85		4	1.06		376	95.67		17	4.33		393	0.49		248	65.96		128	34.04
Martindale St	919	52.33		94	5.35		30	1.71		533	30.35		79	4.50		88	5.01		13	0.74		1756	92.28		147	7.72		1903	2.38		1102	62.76		654	37.24
Martinsville	54	30.51		11	6.21		2	1.13		83	46.89		9	5.08		18	10.17		0	0.00		177	96.20		7	3.80		184	0.23		74	41.81		103	58.19
Morisset	678	43.46		71	4.55		34	2.18		553	35.45		77	4.94		135	8.65		12	0.77		1560	95.24		78	4.76		1638	2.05		841	53.91		719	46.09
Mount Hutton (Charlton)	173	41.09		25	5.94		19	4.51		161	38.24		22	5.23		19	4.51		2	0.48		421	95.68		19	4.32		440	0.55		221	52.49		200	47.51
New Lambton Heights	157	29.90		57	10.86		19	3.62		229	43.62		53	10.10		8	1.52		2	0.38		525	97.04		16	2.96		541	0.68		240	45.71		285	54.29
Rathmines	978	42.16		112	4.83		47	2.03		832	35.86		152	6.55		185	7.97		14	0.60		2320	95.99		97	4.01		2417	3.03		1244	53.62		1076	46.38
Silver Ridge	314	45.57		26	3.77		14	2.03		271	39.33		36	5.22		26	3.77		2	0.29		689	96.50		25	3.50		714	0.89		370	53.70		319	46.30
Speers Point	1017	47.86		82	3.86		35	1.65		625	29.41		84	3.95		274	12.89		8	0.38		2125	96.07		87	3.93		2212	2.77		1222	57.51		903	42.49			
Sunshine	303	42.38		26	3.64		12	1.68		273	38.18		41	5.73		57	7.97		3	0.42		715	96.23		28	3.77		743	0.93		379	53.01		336	46.99			
Sydney (Charlton)	11	32.35		3	8.82		2	5.88		14	41.18		3	8.82		1	2.94		0	0.00		34	97.14		1	2.86		35	0.04		15	44.12		19	55.88			
