House of Representatives - 2001 Election: New South Wales																																						
First Preference Votes and TCP 																																						
By Candidate by Polling Place																																						

Shortland (86261)																																						
	PERREM			CANDLISH			# HALL			CRAIG			ADAMS			LAMBERT			GARDNIR			FORMAL			INFORMAL			TOTAL										
	Brian			Iris			Jill			Peter			Steven Mark			Joan			Ron												Two Candidate Preferred							
	LP			HAN			ALP			IND			DEM			GRN			IND												 PERREM LP			# HALL ALP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Belmont	469	34.23		58	4.23		740	54.01		45	3.28		18	1.31		33	2.41		7	0.51		1370	95.27		68	4.73		1438	1.74		550	40.15		820	59.85			
Belmont Central	491	31.12		62	3.93		868	55.01		47	2.98		30	1.90		71	4.50		9	0.57		1578	95.06		82	4.94		1660	2.01		571	36.19		1007	63.81			
Belmont North	460	25.61		86	4.79		1068	59.47		70	3.90		32	1.78		67	3.73		13	0.72		1796	95.03		94	4.97		1890	2.29		590	32.85		1206	67.15			
Belmont West	416	34.96		60	5.04		558	46.89		58	4.87		36	3.03		47	3.95		15	1.26		1190	94.90		64	5.10		1254	1.52		530	44.54		660	55.46			
Blacksmiths	215	21.67		73	7.36		630	63.51		19	1.92		27	2.72		24	2.42		4	0.40		992	94.93		53	5.07		1045	1.27		287	28.93		705	71.07			
Budgewoi	608	32.29		91	4.83		1012	53.74		30	1.59		42	2.23		81	4.30		19	1.01		1883	96.47		69	3.53		1952	2.37		721	38.29		1162	61.71			
Budgewoi Central	529	37.10		64	4.49		730	51.19		25	1.75		24	1.68		44	3.09		10	0.70		1426	94.88		77	5.12		1503	1.82		595	41.73		831	58.27			
Buff Point	599	37.77		66	4.16		796	50.19		28	1.77		38	2.40		43	2.71		16	1.01		1586	94.01		101	5.99		1687	2.04		671	42.31		915	57.69
Catherine Hill Bay	25	17.86		6	4.29		94	67.14		0	0.00		5	3.57		7	5.00		3	2.14		140	96.55		5	3.45		145	0.18		34	24.29		106	75.71
Caves Beach	1007	33.40		130	4.31		1506	49.95		106	3.52		96	3.18		148	4.91		22	0.73		3015	95.71		135	4.29		3150	3.82		1205	39.97		1810	60.03
Chain Valley Bay	329	36.56		51	5.67		454	50.44		11	1.22		20	2.22		30	3.33		5	0.56		900	95.74		40	4.26		940	1.14		382	42.44		518	57.56
Charlestown	692	33.89		84	4.11		953	46.67		79	3.87		103	5.04		118	5.78		13	0.64		2042	94.76		113	5.24		2155	2.61		864	42.31		1178	57.69
Charlestown East	438	35.61		48	3.90		611	49.67		39	3.17		37	3.01		52	4.23		5	0.41		1230	97.00		38	3.00		1268	1.54		512	41.63		718	58.37
Charmhaven	421	38.66		64	5.88		499	45.82		37	3.40		30	2.75		34	3.12		4	0.37		1089	94.86		59	5.14		1148	1.39		491	45.09		598	54.91
Dudley	543	35.77		53	3.49		625	41.17		37	2.44		99	6.52		148	9.75		13	0.86		1518	96.08		62	3.92		1580	1.91		665	43.81		853	56.19
Eleebana	1695	48.36		127	3.62		1148	32.75		144	4.11		209	5.96		162	4.62		20	0.57		3505	96.74		118	3.26		3623	4.39		1986	56.66		1519	43.34
Floraville	485	33.89		57	3.98		731	51.08		62	4.33		50	3.49		30	2.10		16	1.12		1431	94.58		82	5.42		1513	1.83		586	40.95		845	59.05
Gateshead	370	27.27		55	4.05		782	57.63		48	3.54		49	3.61		45	3.32		8	0.59		1357	94.83		74	5.17		1431	1.73		427	31.47		930	68.53
Gateshead West	234	19.48		68	5.66		803	66.86		38	3.16		21	1.75		29	2.41		8	0.67		1201	95.47		57	4.53		1258	1.52		288	23.98		913	76.02
Gorokan	916	37.56		112	4.59		1205	49.41		49	2.01		56	2.30		86	3.53		15	0.62		2439	94.28		148	5.72		2587	3.13		1054	43.21		1385	56.79
Gwandalan	587	39.58		52	3.51		733	49.43		34	2.29		31	2.09		40	2.70		6	0.40		1483	95.25		74	4.75		1557	1.89		658	44.37		825	55.63
Jewells	693	34.44		75	3.73		974	48.41		108	5.37		73	3.63		75	3.73		14	0.70		2012	95.81		88	4.19		2100	2.54		857	42.59		1155	57.41
Kahibah	681	35.12		93	4.80		903	46.57		56	2.89		66	3.40		126	6.50		14	0.72		1939	95.33		95	4.67		2034	2.46		807	41.62		1132	58.38
Lake Haven	656	40.52		80	4.94		758	46.82		31	1.91		32	1.98		51	3.15		11	0.68		1619	95.18		82	4.82		1701	2.06		752	46.45		867	53.55
Lake Munmorah	866	35.19		164	6.66		1183	48.07		54	2.19		64	2.60		119	4.84		11	0.45		2461	96.25		96	3.75		2557	3.10		1066	43.32		1395	56.68
Mannering Park	407	31.80		69	5.39		698	54.53		35	2.73		26	2.03		33	2.58		12	0.94		1280	94.26		78	5.74		1358	1.65		497	38.83		783	61.17
Marks Point	340	25.32		60	4.47		809	60.24		36	2.68		34	2.53		50	3.72		14	1.04		1343	95.11		69	4.89		1412	1.71		403	30.01		940	69.99
Mount Hutton (Shortland)	452	33.09		53	3.88		660	48.32		72	5.27		41	3.00		77	5.64		11	0.81		1366	95.46		65	4.54		1431	1.73		554	40.56		812	59.44
Norah Head	366	42.91		34	3.99		370	43.38		7	0.82		30	3.52		42	4.92		4	0.47		853	94.67		48	5.33		901	1.09		414	48.53		439	51.47
Nords Wharf	210	39.77		15	2.84		231	43.75		17	3.22		24	4.55		29	5.49		2	0.38		528	96.00		22	4.00		550	0.67		241	45.64		287	54.36
Pelican	171	23.36		61	8.33		450	61.48		9	1.23		14	1.91		20	2.73		7	0.96		732	95.44		35	4.56		767	0.93		216	29.51		516	70.49
Redhead	566	30.03		97	5.15		934	49.55		52	2.76		86	4.56		140	7.43		10	0.53		1885	94.16		117	5.84		2002	2.43		702	37.24		1183	62.76
San Remo	595	30.39		117	5.98		1062	54.24		72	3.68		40	2.04		53	2.71		19	0.97		1958	95.37		95	4.63		2053	2.49		727	37.13		1231	62.87
Summerland Point	436	42.62		54	5.28		455	44.48		26	2.54		18	1.76		27	2.64		7	0.68		1023	96.06		42	3.94		1065	1.29		494	48.29		529	51.71
Swansea	488	22.09		100	4.53		1424	64.46		71	3.21		24	1.09		75	3.40		27	1.22		2209	93.92		143	6.08		2352	2.85		616	27.89		1593	72.11
Swansea Central	132	24.26		17	3.13		350	64.34		19	3.49		11	2.02		9	1.65		6	1.10		544	95.44		26	4.56		570	0.69		164	30.15		380	69.85
Sydney (Shortland)	18	42.86		1	2.38		18	42.86		0	0.00		2	4.76		3	7.14		0	0.00		42	95.45		2	4.55		44	0.05		21	50.00		21	50.00
Tingira Heights	441	45.05		47	4.80		387	39.53		37	3.78		28	2.86		31	3.17		8	0.82		979	96.83		32	3.17		1011	1.23		513	52.40		466	47.60
Toukley	567	41.88		58	4.28		655	48.38		23	1.70		14	1.03		19	1.40		18	1.33		1354	94.09		85	5.91		1439	1.74		631	46.60		723	53.40
Toukley East	791	36.28		91	4.17		1068	48.99		36	1.65		71	3.26		105	4.82		18	0.83		2180	95.45		104	4.55		2284	2.77		897	41.15		1283	58.85			
