House of Representatives - 2001 Election: New South Wales																																									
First Preference Votes and TCP																																									
By Candidate by Polling Place																																									

Hunter (84649)																																									
	MACAULAY			O'BRIEN			BENNISON			LAWLER			FOX			# FITZGIBBON			FORMAL			INFORMAL			TOTAL																
	Rob			Larry			Rod			Ann			Bill			Joel												Two Candidate Preferred													
	NP			GRN			DEM			CEC			HAN			ALP												 MACAULAY NP			# FITZGIBBON ALP										
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%									
Aberdare	177	16.30		37	3.41		40	3.68		11	1.01		116	10.68		705	64.92		1086	96.62		38	3.38		1124	1.38		299	27.53		787	72.47									
Aberdare West	203	17.87		49	4.31		26	2.29		12	1.06		144	12.68		702	61.80		1136	95.70		51	4.30		1187	1.46		351	30.90		785	69.10									
Abermain	166	13.66		56	4.61		44	3.62		6	0.49		154	12.67		789	64.94		1215	96.05		50	3.95		1265	1.55		316	26.01		899	73.99									
Allandale Hospital	23	20.18		7	6.14		5	4.39		1	0.88		3	2.63		75	65.79		114	99.13		1	0.87		115	0.14		30	26.32		84	73.68									
Ashtonfield	606	42.17		49	3.41		71	4.94		16	1.11		87	6.05		608	42.31		1437	96.83		47	3.17		1484	1.82		735	51.15		702	48.85									
Bellbird	169	13.99		41	3.39		46	3.81		7	0.58		138	11.42		807	66.80		1208	96.72		41	3.28		1249	1.53		317	26.24		891	73.76									
Black Hill	67	48.91		8	5.84		6	4.38		2	1.46		20	14.60		34	24.82		137	98.56		2	1.44		139	0.17		89	64.96		48	35.04									
Bolwarra	516	52.23		51	5.16		51	5.16		26	2.63		76	7.69		268	27.13		988	96.96		31	3.04		1019	1.25		645	65.28		343	34.72
Branxton	439	26.82		88	5.38		46	2.81		9	0.55		172	10.51		883	53.94		1637	96.75		55	3.25		1692	2.08		619	37.81		1018	62.19
Broke	131	39.58		7	2.11		20	6.04		3	0.91		44	13.29		126	38.07		331	97.64		8	2.36		339	0.42		172	51.96		159	48.04
Camberwell	38	36.89		4	3.88		3	2.91		2	1.94		20	19.42		36	34.95		103	97.17		3	2.83		106	0.13		58	56.31		45	43.69
Cessnock	172	20.38		31	3.67		27	3.20		11	1.30		107	12.68		496	58.77		844	94.94		45	5.06		889	1.09		275	32.58		569	67.42
Cessnock East	120	12.12		28	2.83		46	4.65		7	0.71		118	11.92		671	67.78		990	95.19		50	4.81		1040	1.28		240	24.24		750	75.76
Cessnock Hospital	132	16.90		26	3.33		40	5.12		3	0.38		94	12.04		486	62.23		781	97.63		19	2.38		800	0.98		241	30.86		540	69.14
Cessnock North	126	17.97		28	3.99		26	3.71		4	0.57		80	11.41		437	62.34		701	97.09		21	2.91		722	0.89		203	28.96		498	71.04
Cessnock West	346	17.54		91	4.61		84	4.26		15	0.76		184	9.33		1253	63.51		1973	96.53		71	3.47		2044	2.51		565	28.64		1408	71.36
Denman	437	40.31		23	2.12		34	3.14		9	0.83		105	9.69		476	43.91		1084	97.66		26	2.34		1110	1.36		548	50.55		536	49.45
East Maitland	305	29.53		44	4.26		63	6.10		34	3.29		91	8.81		496	48.02		1033	95.83		45	4.17		1078	1.32		446	43.18		587	56.82
East Maitland Heights	494	32.93		82	5.47		68	4.53		37	2.47		159	10.60		660	44.00		1500	96.59		53	3.41		1553	1.91		721	48.07		779	51.93
East Maitland South	639	37.39		88	5.15		90	5.27		29	1.70		141	8.25		722	42.25		1709	95.58		79	4.42		1788	2.20		850	49.74		859	50.26
Eastville	101	22.25		7	1.54		13	2.86		10	2.20		45	9.91		278	61.23		454	97.22		13	2.78		467	0.57		147	32.38		307	67.62
Elderslie	67	36.81		8	4.40		5	2.75		2	1.10		32	17.58		68	37.36		182	96.30		7	3.70		189	0.23		102	56.04		80	43.96
Ellalong	95	20.47		34	7.33		19	4.09		3	0.65		62	13.36		251	54.09		464	99.57		2	0.43		466	0.57		158	34.05		306	65.95
Francis Street	116	16.36		22	3.10		21	2.96		6	0.85		111	15.66		433	61.07		709	97.52		18	2.48		727	0.89		224	31.59		485	68.41
Gillieston Heights	115	28.05		17	4.15		11	2.68		10	2.44		48	11.71		209	50.98		410	97.16		12	2.84		422	0.52		166	40.49		244	59.51
Glendon	87	56.49		7	4.55		6	3.90		3	1.95		17	11.04		34	22.08		154	97.47		4	2.53		158	0.19		107	69.48		47	30.52
Glendon Brook	76	53.15		3	2.10		5	3.50		0	0.00		26	18.18		33	23.08		143	99.31		1	0.69		144	0.18		100	69.93		43	30.07
Greenlands	103	59.54		4	2.31		5	2.89		2	1.16		10	5.78		49	28.32		173	98.86		2	1.14		175	0.22		119	68.79		54	31.21
Greta	242	20.20		42	3.51		31	2.59		11	0.92		157	13.11		715	59.68		1198	96.85		39	3.15		1237	1.52		384	32.05		814	67.95
Heddon Greta	131	17.82		35	4.76		29	3.95		16	2.18		86	11.70		438	59.59		735	94.96		39	5.04		774	0.95		223	30.34		512	69.66
Jerrys Plains	98	41.70		5	2.13		5	2.13		4	1.70		52	22.13		71	30.21		235	97.92		5	2.08		240	0.29		144	61.28		91	38.72
Kearsley	115	19.13		28	4.66		30	4.99		4	0.67		76	12.65		348	57.90		601	96.62		21	3.38		622	0.76		181	30.12		420	69.88
Kitchener	67	19.71		17	5.00		20	5.88		1	0.29		33	9.71		202	59.41		340	94.44		20	5.56		360	0.44		103	30.29		237	69.71
Kurri Kurri	242	14.09		106	6.17		42	2.44		14	0.81		214	12.46		1100	64.03		1718	96.09		70	3.91		1788	2.20		438	25.49		1280	74.51
Kurri Kurri East	226	14.26		87	5.49		39	2.46		14	0.88		199	12.56		1020	64.35		1585	96.41		59	3.59		1644	2.02		417	26.31		1168	73.69
Largs	314	41.15		29	3.80		36	4.72		34	4.46		81	10.62		269	35.26		763	96.70		26	3.30		789	0.97		431	56.49		332	43.51
Lochinvar	433	41.20		49	4.66		40	3.81		28	2.66		102	9.71		399	37.96		1051	96.51		38	3.49		1089	1.34		574	54.61		477	45.39
Lorn	500	42.44		90	7.64		66	5.60		26	2.21		82	6.96		414	35.14		1178	96.64		41	3.36		1219	1.50		636	53.99		542	46.01
Lower Belford	95	38.31		15	6.05		8	3.23		10	4.03		39	15.73		81	32.66		248	96.50		9	3.50		257	0.32		144	58.06		104	41.94
Maitland	96	17.88		22	4.10		17	3.17		12	2.23		63	11.73		327	60.89		537	97.46		14	2.54		551	0.68		159	29.61		378	70.39
Maitland Grossmann High	132	32.12		28	6.81		32	7.79		4	0.97		31	7.54		184	44.77		411	97.16		12	2.84		423	0.52		180	43.80		231	56.20
Maitland High	366	32.19		72	6.33		57	5.01		24	2.11		118	10.38		500	43.98		1137	96.27		44	3.73		1181	1.45		526	46.26		611	53.74
Maitland Hospital	188	31.39		35	5.84		35	5.84		18	3.01		56	9.35		267	44.57		599	95.84		26	4.16		625	0.77		269	44.91		330	55.09
Maitland West	235	23.83		67	6.80		38	3.85		26	2.64		121	12.27		499	50.61		986	95.27		49	4.73		1035	1.27		387	39.25		599	60.75
Martindale	72	56.69		2	1.57		4	3.15		2	1.57		16	12.60		31	24.41		127	96.95		4	3.05		131	0.16		91	71.65		36	28.35
Metford	551	26.94		80	3.91		80	3.91		37	1.81		212	10.37		1085	53.06		2045	96.28		79	3.72		2124	2.61		777	38.00		1268	62.00
Milbrodale	94	37.60		8	3.20		9	3.60		5	2.00		47	18.80		87	34.80		250	97.28		7	2.72		257	0.32		137	54.80		113	45.20
Millfield	82	23.50		29	8.31		13	3.72		4	1.15		49	14.04		172	49.28		349	94.84		19	5.16		368	0.45		129	36.96		220	63.04
Mulbring	173	29.47		83	14.14		29	4.94		3	0.51		93	15.84		206	35.09		587	98.16		11	1.84		598	0.73		277	47.19		310	52.81
Muswellbrook	372	32.78		34	3.00		42	3.70		23	2.03		113	9.96		551	48.55		1135	96.27		44	3.73		1179	1.45		497	43.79		638	56.21
Muswellbrook East	404	33.67		27	2.25		35	2.92		20	1.67		79	6.58		635	52.92		1200	96.62		42	3.38		1242	1.53		497	41.42		703	58.58
Muswellbrook North	636	32.55		60	3.07		52	2.66		21	1.07		130	6.65		1055	53.99		1954	97.12		58	2.88		2012	2.47		772	39.51		1182	60.49
Muswellbrook South	317	25.61		27	2.18		26	2.10		11	0.89		116	9.37		741	59.85		1238	94.87		67	5.13		1305	1.60		419	33.84		819	66.16
Neath	21	9.95		11	5.21		7	3.32		3	1.42		25	11.85		144	68.25		211	93.36		15	6.64		226	0.28		47	22.27		164	77.73
North Rothbury	49	18.99		7	2.71		11	4.26		0	0.00		33	12.79		158	61.24		258	96.99		8	3.01		266	0.33		78	30.23		180	69.77
Nulkaba	164	32.93		24	4.82		50	10.04		5	1.00		70	14.06		185	37.15		498	95.04		26	4.96		524	0.64		252	50.60		246	49.40
Paxton	62	15.54		21	5.26		6	1.50		2	0.50		58	14.54		250	62.66		399	95.45		19	4.55		418	0.51		106	26.57		293	73.43
Pelaw Main	56	11.18		51	10.18		13	2.59		3	0.60		64	12.77		314	62.67		501	97.28		14	2.72		515	0.63		111	22.16		390	77.84
Pokolbin	110	51.64		24	11.27		15	7.04		0	0.00		9	4.23		55	25.82		213	96.82		7	3.18		220	0.27		140	65.73		73	34.27
Rutherford	349	26.16		52	3.90		31	2.32		49	3.67		119	8.92		734	55.02		1334	96.32		51	3.68		1385	1.70		498	37.33		836	62.67
Rutherford North	795	30.34		110	4.20		72	2.75		65	2.48		217	8.28		1361	51.95		2620	96.97		82	3.03		2702	3.32		1062	40.53		1558	59.47
Rutherford West	157	25.20		22	3.53		20	3.21		11	1.77		78	12.52		335	53.77		623	96.89		20	3.11		643	0.79		233	37.40		390	62.60
