House of Representatives - 2001 Election: New South Wales																																						
First Preference Votes and TCP																																						
By Candidate by Polling Place																																						

Lyne (86901)																																						
	STANFIELD			SARA			# VAILE			ISHERWOOD			JIRMAN			MULDOON			STEVENS			FORMAL			INFORMAL			TOTAL			Two Candidate Preferred							
	Lynn			Dane William			Mark			Siobhan			Philip			Graeme			Pat												# VAILE			 STEVENS				
	HAN			IND			NP			GRN			DEM			CEC			CLR												NP			CLR				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Aldavilla	227	18.89		12	1.00		577	48.00		25	2.08		24	2.00		3	0.25		334	27.79		1202	95.85		52	4.15		1254	1.50		707	58.82		495	41.18			
Beechwood	79	10.49		8	1.06		438	58.17		24	3.19		16	2.12		1	0.13		187	24.83		753	96.41		28	3.59		781	0.94		504	66.93		249	33.07			
Bonny Hills	73	6.75		13	1.20		527	48.71		70	6.47		53	4.90		1	0.09		345	31.89		1082	95.41		52	4.59		1134	1.36		636	58.78		446	41.22			
Burrell Creek	52	23.85		2	0.92		102	46.79		5	2.29		5	2.29		0	0.00		52	23.85		218	97.32		6	2.68		224	0.27		137	62.84		81	37.16			
Byabarra	14	11.86		2	1.69		58	49.15		7	5.93		3	2.54		0	0.00		34	28.81		118	97.52		3	2.48		121	0.15		70	59.32		48	40.68			
Chatham	187	10.63		24	1.36		834	47.41		24	1.36		41	2.33		16	0.91		633	35.99		1759	95.55		82	4.45		1841	2.21		949	53.95		810	46.05			
Comboyne	38	13.19		4	1.39		195	67.71		17	5.90		9	3.13		1	0.35		24	8.33		288	96.97		9	3.03		297	0.36		240	83.33		48	16.67			
Coopernook	56	15.05		6	1.61		162	43.55		4	1.08		15	4.03		1	0.27		128	34.41		372	97.38		10	2.62		382	0.46		203	54.57		169	45.43
Crescent Head	122	14.77		9	1.09		295	35.71		57	6.90		37	4.48		2	0.24		304	36.80		826	96.38		31	3.62		857	1.03		380	46.00		446	54.00
Crowdy Head	16	16.16		0	0.00		43	43.43		5	5.05		0	0.00		0	0.00		35	35.35		99	96.12		4	3.88		103	0.12		51	51.52		48	48.48
Cundletown	150	11.26		18	1.35		737	55.33		27	2.03		30	2.25		2	0.15		368	27.63		1332	96.38		50	3.62		1382	1.66		837	62.84		495	37.16
Diamond Beach	24	6.88		4	1.15		167	47.85		20	5.73		27	7.74		1	0.29		106	30.37		349	96.41		13	3.59		362	0.43		203	58.17		146	41.83
Dunbogan	40	6.70		16	2.68		274	45.90		22	3.69		12	2.01		0	0.00		233	39.03		597	95.67		27	4.33		624	0.75		311	52.09		286	47.91
Dyers Crossing	45	11.34		3	0.76		238	59.95		13	3.27		7	1.76		0	0.00		91	22.92		397	97.54		10	2.46		407	0.49		265	66.75		132	33.25
Elands	13	12.04		0	0.00		24	22.22		27	25.00		16	14.81		0	0.00		28	25.93		108	96.43		4	3.57		112	0.13		36	33.33		72	66.67
Emerald Downs	61	4.30		9	0.63		931	65.56		34	2.39		31	2.18		1	0.07		353	24.86		1420	96.93		45	3.07		1465	1.76		996	70.14		424	29.86
Frederickton	109	19.40		8	1.42		209	37.19		15	2.67		5	0.89		3	0.53		213	37.90		562	95.90		24	4.10		586	0.70		272	48.40		290	51.60
Ghinni Ghinni	17	17.17		0	0.00		58	58.59		0	0.00		2	2.02		1	1.01		21	21.21		99	93.40		7	6.60		106	0.13		68	68.69		31	31.31
Gladstone (Lyne)	27	13.11		2	0.97		133	64.56		4	1.94		4	1.94		1	0.49		35	16.99		206	94.50		12	5.50		218	0.26		159	77.18		47	22.82
Hallidays Point	79	11.00		4	0.56		381	53.06		24	3.34		37	5.15		2	0.28		191	26.60		718	96.51		26	3.49		744	0.89		436	60.72		282	39.28
Hannam Vale	16	8.38		4	2.09		91	47.64		18	9.42		8	4.19		1	0.52		53	27.75		191	96.95		6	3.05		197	0.24		114	59.69		77	40.31
Harrington	175	17.75		3	0.30		451	45.74		11	1.12		19	1.93		1	0.10		326	33.06		986	96.01		41	3.99		1027	1.23		546	55.38		440	44.62
Herons Creek	15	8.98		1	0.60		87	52.10		2	1.20		9	5.39		1	0.60		52	31.14		167	94.35		10	5.65		177	0.21		96	57.49		71	42.51
Hibbard	91	8.61		12	1.14		604	57.14		17	1.61		22	2.08		3	0.28		308	29.14		1057	95.31		52	4.69		1109	1.33		675	63.86		382	36.14
Hollisdale	28	21.71		3	2.33		67	51.94		10	7.75		2	1.55		0	0.00		19	14.73		129	97.73		3	2.27		132	0.16		77	59.69		52	40.31
Huntingdon	13	6.63		1	0.51		120	61.22		4	2.04		6	3.06		1	0.51		51	26.02		196	98.00		4	2.00		200	0.24		129	65.82		67	34.18
Johns River	27	12.27		6	2.73		123	55.91		4	1.82		5	2.27		2	0.91		53	24.09		220	97.35		6	2.65		226	0.27		151	68.64		69	31.36
Kempsey	148	16.26		19	2.09		388	42.64		33	3.63		26	2.86		1	0.11		295	32.42		910	95.59		42	4.41		952	1.14		487	53.52		423	46.48
Kempsey East	122	12.59		10	1.03		508	52.43		33	3.41		19	1.96		3	0.31		274	28.28		969	96.23		38	3.77		1007	1.21		586	60.47		383	39.53
Kempsey High	216	15.41		32	2.28		627	44.72		30	2.14		30	2.14		5	0.36		462	32.95		1402	96.23		55	3.77		1457	1.75		765	54.56		637	45.44
Kempsey Hospital	29	11.98		5	2.07		100	41.32		0	0.00		7	2.89		1	0.41		100	41.32		242	97.19		7	2.81		249	0.30		117	48.35		125	51.65
Kempsey South	188	18.78		20	2.00		382	38.16		32	3.20		27	2.70		4	0.40		348	34.77		1001	96.44		37	3.56		1038	1.25		489	48.85		512	51.15
Kempsey West	122	14.17		7	0.81		373	43.32		35	4.07		29	3.37		2	0.23		293	34.03		861	94.62		49	5.38		910	1.09		454	52.73		407	47.27
Kendall	59	8.04		10	1.36		381	51.91		34	4.63		36	4.90		3	0.41		211	28.75		734	96.83		24	3.17		758	0.91		436	59.40		298	40.60
Kew	35	9.56		7	1.91		200	54.64		14	3.83		10	2.73		1	0.27		99	27.05		366	96.57		13	3.43		379	0.45		232	63.39		134	36.61
Killabakh	8	6.56		1	0.82		65	53.28		11	9.02		3	2.46		0	0.00		34	27.87		122	95.31		6	4.69		128	0.15		72	59.02		50	40.98
Kings Creek	36	12.16		3	1.01		186	62.84		4	1.35		8	2.70		0	0.00		59	19.93		296	97.69		7	2.31		303	0.36		216	72.97		80	27.03
Krambach	72	19.94		6	1.66		170	47.09		10	2.77		10	2.77		6	1.66		87	24.10		361	97.04		11	2.96		372	0.45		213	59.00		148	41.00
Kundabung	50	25.64		6	3.08		80	41.03		8	4.10		7	3.59		0	0.00		44	22.56		195	98.98		2	1.02		197	0.24		103	52.82		92	47.18
Lake Cathie	98	7.95		9	0.73		570	46.23		58	4.70		43	3.49		3	0.24		452	36.66		1233	94.77		68	5.23		1301	1.56		662	53.69		571	46.31
Lansdowne	93	17.35		6	1.12		250	46.64		10	1.87		12	2.24		0	0.00		165	30.78		536	96.40		20	3.60		556	0.67		296	55.22		240	44.78
Laurieton	141	8.03		29	1.65		894	50.94		38	2.17		40	2.28		1	0.06		612	34.87		1755	95.17		89	4.83		1844	2.21		1004	57.21		751	42.79
Long Flat	21	9.55		0	0.00		136	61.82		7	3.18		4	1.82		0	0.00		52	23.64		220	97.35		6	2.65		226	0.27		154	70.00		66	30.00
Lorne	8	7.02		2	1.75		74	64.91		5	4.39		3	2.63		1	0.88		21	18.42		114	95.80		5	4.20		119	0.14		92	80.70		22	19.30
Manning Point	20	10.70		1	0.53		76	40.64		2	1.07		3	1.60		2	1.07		83	44.39		187	96.39		7	3.61		194	0.23		92	49.20		95	50.80
Marlee	22	10.73		3	1.46		74	36.10		24	11.71		8	3.90		0	0.00		74	36.10		205	95.35		10	4.65		215	0.26		91	44.39		114	55.61
Mitchells Island	19	8.44		2	0.89		121	53.78		9	4.00		6	2.67		0	0.00		68	30.22		225	97.40		6	2.60		231	0.28		139	61.78		86	38.22
Moorland	40	13.33		3	1.00		159	53.00		10	3.33		12	4.00		1	0.33		75	25.00		300	93.75		20	6.25		320	0.38		195	65.00		105	35.00
Mount George	34	15.67		6	2.76		111	51.15		7	3.23		4	1.84		2	0.92		53	24.42		217	93.53		15	6.47		232	0.28		140	64.52		77	35.48
North Haven	124	9.97		12	0.96		619	49.76		19	1.53		20	1.61		1	0.08		449	36.09		1244	95.40		60	4.60		1304	1.56		709	56.99		535	43.01
Old Bar	154	7.25		14	0.66		967	45.53		50	2.35		80	3.77		1	0.05		858	40.40		2124	96.15		85	3.85		2209	2.65		1097	51.65		1027	48.35
Oxley Island	22	12.36		0	0.00		93	52.25		4	2.25		10	5.62		1	0.56		48	26.97		178	98.89		2	1.11		180	0.22		110	61.80		68	38.20
Pembrooke	20	13.25		4	2.65		80	52.98		7	4.64		6	3.97		0	0.00		34	22.52		151	96.79		5	3.21		156	0.19		105	69.54		46	30.46
Port Macquarie Central	68	5.49		16	1.29		733	59.21		51	4.12		30	2.42		1	0.08		339	27.38		1238	96.57		44	3.43		1282	1.54		814	65.75		424	34.25
Port Macquarie Civic	133	7.38		22	1.22		1018	56.46		61	3.38		50	2.77		4	0.22		515	28.56		1803	95.30		89	4.70		1892	2.27		1161	64.39		642	35.61
Port Macquarie East	287	7.08		34	0.84		2306	56.90		124	3.06		110	2.71		6	0.15		1186	29.26		4053	95.77		179	4.23		4232	5.08		2545	62.79		1508	37.21
Port Macquarie Hospital	35	8.43		7	1.69		237	57.11		8	1.93		11	2.65		0	0.00		117	28.19		415	95.84		18	4.16		433	0.52		263	63.37		152	36.63
Port Macquarie North Shore	34	10.40		4	1.22		169	51.68		9	2.75		13	3.98		0	0.00		98	29.97		327	95.06		17	4.94		344	0.41		199	60.86		128	39.14
Port Macquarie South	143	5.82		21	0.86		1480	60.26		70	2.85		80	3.26		8	0.33		654	26.63		2456	96.69		84	3.31		2540	3.05		1623	66.08		833	33.92
Port Macquarie West	319	8.13		36	0.92		2271	57.86		78	1.99		94	2.39		6	0.15		1121	28.56		3925	95.36		191	4.64		4116	4.94		2523	64.28		1402	35.72
Purfleet	12	8.45		2	1.41		44	30.99		1	0.70		1	0.70		0	0.00		82	57.75		142	97.26		4	2.74		146	0.18		50	35.21		92	64.79
Rollands Plains	18	10.23		1	0.57		108	61.36		10	5.68		10	5.68		3	1.70		26	14.77		176	98.32		3	1.68		179	0.21		125	71.02		51	28.98
Settlement Shores	100	7.63		10	0.76		772	58.93		27	2.06		27	2.06		2	0.15		372	28.40		1310	95.83		57	4.17		1367	1.64		852	65.04		458	34.96
Sydney (Lyne)	0	0.00		0	0.00		27	72.97		3	8.11		1	2.70		0	0.00		6	16.22		37	97.37		1	2.63		38	0.05		28	75.68		9	24.32
Tacking Point	131	5.53		14	0.59		1443	60.91		60	2.53		74	3.12		3	0.13		644	27.18		2369	96.85		77	3.15		2446	2.93		1562	65.93		807	34.07
Taree	215	11.20		27	1.41		947	49.32		39	2.03		56	2.92		8	0.42		628	32.71		1920	96.10		78	3.90		1998	2.40		1089	56.72		831	43.28
Taree Central	96	9.01		8	0.75		581	54.55		33	3.10		24	2.25		10	0.94		313	29.39		1065	96.12		43	3.88		1108	1.33		674	63.29		391	36.71
Taree Hospital	17	8.50		5	2.50		80	40.00		7	3.50		4	2.00		0	0.00		87	43.50		200	92.59		16	7.41		216	0.26		95	47.50		105	52.50
Taree North	156	12.90		22	1.82		515	42.60		20	1.65		13	1.08		4	0.33		479	39.62		1209	96.26		47	3.74		1256	1.51		597	49.38		612	50.62
Taree West	253	9.83		24	0.93		1437	55.83		40	1.55		46	1.79		9	0.35		765	29.72		2574	95.47		122	4.53		2696	3.23		1608	62.47		966	37.53
Telegraph Point	86	13.72		12	1.91		334	53.27		20	3.19		22	3.51		1	0.16		152	24.24		627	96.02		26	3.98		653	0.78		397	63.32		230	36.68
Tinonee	113	13.23		6	0.70		463	54.22		30	3.51		19	2.22		11	1.29		212	24.82		854	96.06		35	3.94		889	1.07		546	63.93		308	36.07			
Upper Lansdowne	23	14.65		0	0.00		78	49.68		10	6.37		9	5.73		0	0.00		37	23.57		157	96.91		5	3.09		162	0.19		95	60.51		62	39.49			
Wauchope	166	8.90		24	1.29		1120	60.02		63	3.38		42	2.25		8	0.43		443	23.74		1866	95.59		86	4.41		1952	2.34		1259	67.47		607	32.53			
Wauchope South	167	9.75		23	1.34		1087	63.46		36	2.10		19	1.11		2	0.12		379	22.12		1713	95.54		80	4.46		1793	2.15		1213	70.81		500	29.19			
West Haven	50	5.98		12	1.44		450	53.83		22	2.63		18	2.15		0	0.00		284	33.97		836	96.98		26	3.02		862	1.03		505	60.41		331	39.59			
Wherrol Flat	31	18.45		0	0.00		77	45.83		9	5.36		7	4.17		0	0.00		44	26.19		168	95.45		8	4.55		176	0.21		90	53.57		78	46.43			
Wingham	192	13.34		20	1.39		752	52.26		33	2.29		30	2.08		12	0.83		400	27.80		1439	93.99		92	6.01		1531	1.84		883	61.36		556	38.64			
Wingham West	269	13.04		22	1.07		1072	51.96		41	1.99		44	2.13		19	0.92		596	28.89		2063	95.24		103	4.76		2166	2.60		1178	57.10		885	42.90			
Yarras	9	11.69		0	0.00		46	59.74		3	3.90		1	1.30		1	1.30		17	22.08		77	98.72		1	1.28		78	0.09		54	70.13		23	29.87			
Special Hospitals	29	5.27		5	0.91		351	63.82		5	0.91		5	0.91		4	0.73		151	27.45		550	94.83		30	5.17		580	0.70		387	70.36		163	29.64			
Total Ordinary	6847	10.19		768	1.14		35608	53.01		1897	2.82		1768	2.63		206	0.31		20074	29.89		67168	95.90		2868	4.10		70036	84.02		40719	60.62		26449	39.38			
ABSENT	475	10.17		98	2.10		2390	51.17		257	5.50		254	5.44		20	0.43		1177	25.20		4671	96.29		180	3.71		4851	5.82		2963	63.43		1708	36.57			
POSTAL	228	9.10		22	0.88		1449	57.82		47	1.88		44	1.76		6	0.24		710	28.33		2506	98.35		42	1.65		2548	3.06		1623	64.76		883	35.24			
PRE_POLL	547	10.93		60	1.20		2880	57.57		134	2.68		147	2.94		10	0.20		1225	24.49		5003	97.54		126	2.46		5129	6.15		3297	65.90		1706	34.10			
PROVISIONAL	81	10.64		15	1.97		372	48.88		45	5.91		24	3.15		5	0.66		219	28.78		761	96.09		31	3.91		792	0.95		455	59.79		306	40.21			
Division Summary	8178	10.21		963	1.20		42699	53.30		2380	2.97		2237	2.79		247	0.31		23405	29.22		80109	96.10		3247	3.90		83356	95.92		49057	61.24		31052	38.76			
																																			
																																			
																																			
																																			
																																			
