House of Representatives - 2001 Election: New South Wales																																				
First Preference Votes and TCP																																				
By Candidate by Polling Place																																				

Dobell (82002)																																				
	LEE			HENNIG			KER			# TICEHURST			FALCONER			HASTIE			FORMAL			INFORMAL			TOTAL											
	Michael			Luke			Samantha			Ken			Ron			Carolyn												Two Candidate Preferred								
	ALP			CTA			GRN			LP			HAN			DEM												 LEE ALP			# TICEHURST LP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Bateau Bay Central	345	40.54		12	1.41		9	1.06		437	51.35		27	3.17		21	2.47		851	95.40		41	4.60		892	1.15		373	43.83		478	56.17				
Bateau Bay East	829	41.89		40	2.02		59	2.98		853	43.10		99	5.00		99	5.00		1979	96.02		82	3.98		2061	2.65		984	49.72		995	50.28				
Bateau Bay South	557	48.06		15	1.29		12	1.04		504	43.49		27	2.33		44	3.80		1159	96.18		46	3.82		1205	1.55		610	52.63		549	47.37				
Bateau Bay West	282	68.95		5	1.22		11	2.69		86	21.03		14	3.42		11	2.69		409	95.12		21	4.88		430	0.55		307	75.06		102	24.94				
Berkeley Vale	1178	43.06		71	2.60		53	1.94		1171	42.80		135	4.93		128	4.68		2736	95.46		130	4.54		2866	3.68		1376	50.29		1360	49.71				
Berkeley Vale North	583	46.53		18	1.44		21	1.68		528	42.14		53	4.23		50	3.99		1253	96.46		46	3.54		1299	1.67		657	52.43		596	47.57				
Blue Haven	1025	50.27		21	1.03		48	2.35		792	38.84		105	5.15		48	2.35		2039	95.59		94	4.41		2133	2.74		1124	55.13		915	44.87				
Chittaway Bay	1201	44.73		39	1.45		61	2.27		1118	41.64		126	4.69		140	5.21		2685	96.69		92	3.31		2777	3.57		1406	52.36		1279	47.64
Chittaway Point	151	37.38		3	0.74		6	1.49		210	51.98		21	5.20		13	3.22		404	94.39		24	5.61		428	0.55		171	42.33		233	57.67
Dooralong	37	27.01		1	0.73		6	4.38		77	56.20		10	7.30		6	4.38		137	96.48		5	3.52		142	0.18		51	37.23		86	62.77
Erina Heights (Dobell)	188	23.98		22	2.81		23	2.93		477	60.84		12	1.53		62	7.91		784	96.67		27	3.33		811	1.04		252	32.14		532	67.86
Forresters Beach	413	36.94		26	2.33		39	3.49		522	46.69		54	4.83		64	5.72		1118	96.21		44	3.79		1162	1.49		500	44.72		618	55.28
Gorokan Central	589	55.10		25	2.34		14	1.31		353	33.02		64	5.99		24	2.25		1069	96.31		41	3.69		1110	1.43		645	60.34		424	39.66
Hamlyn Terrace	107	37.41		4	1.40		2	0.70		153	53.50		13	4.55		7	2.45		286	96.62		10	3.38		296	0.38		122	42.66		164	57.34
Holgate	196	29.17		6	0.89		26	3.87		389	57.89		24	3.57		31	4.61		672	96.00		28	4.00		700	0.90		246	36.61		426	63.39
Jilliby	154	33.41		5	1.08		19	4.12		255	55.31		17	3.69		11	2.39		461	94.66		26	5.34		487	0.63		180	39.05		281	60.95
Kanwal	1349	48.79		80	2.89		55	1.99		1075	38.88		101	3.65		105	3.80		2765	95.48		131	4.52		2896	3.72		1532	55.41		1233	44.59
Killarney Vale	744	49.01		17	1.12		33	2.17		636	41.90		32	2.11		56	3.69		1518	95.71		68	4.29		1586	2.04		823	54.22		695	45.78
Killarney Vale South	1609	47.53		44	1.30		82	2.42		1386	40.95		151	4.46		113	3.34		3385	94.69		190	5.31		3575	4.59		1815	53.62		1570	46.38
Kulnura	74	22.22		12	3.60		13	3.90		186	55.86		35	10.51		13	3.90		333	94.33		20	5.67		353	0.45		104	31.23		229	68.77
Lisarow	618	34.11		63	3.48		67	3.70		900	49.67		57	3.15		107	5.91		1812	96.43		67	3.57		1879	2.41		772	42.60		1040	57.40
Long Jetty	756	49.84		4	0.26		23	1.52		610	40.21		87	5.74		37	2.44		1517	95.65		69	4.35		1586	2.04		836	55.11		681	44.89
Long Jetty East	540	47.58		9	0.79		24	2.11		491	43.26		41	3.61		30	2.64		1135	95.38		55	4.62		1190	1.53		584	51.45		551	48.55
Mardi	312	38.61		21	2.60		15	1.86		383	47.40		40	4.95		37	4.58		808	96.88		26	3.12		834	1.07		367	45.42		441	54.58
Narara	392	39.32		27	2.71		36	3.61		424	42.53		66	6.62		52	5.22		997	96.80		33	3.20		1030	1.32		483	48.45		514	51.55
Niagara Park (Dobell)	1131	40.38		112	4.00		97	3.46		1185	42.31		126	4.50		150	5.36		2801	95.60		129	4.40		2930	3.76		1361	48.59		1440	51.41
