House of Representatives - 2001 Election: New South Wales																																						
First Preference Votes and TCP 																																						
By Candidate by Polling Place																																						

Hughes (85741)																																						
	HEEMSTRA			# VALE			RYAN			OZ			VAN DE WEG			HAWKINS			FORMAL			INFORMAL			TOTAL													
	Simon			Danna			William			Susan			Bruce			Christine												Two Candidate Preferred										
	GRN			LP			CTA			HAN			DEM			ALP												# VALE LP			 HAWKINS ALP							
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%						
Alfords Point	64	3.56		1091	60.64		28	1.56		46	2.56		48	2.67		522	29.02		1799	95.03		94	4.97		1893	2.30		1164	64.70		635	35.30						
Bangor	181	4.12		2669	60.76		140	3.19		160	3.64		154	3.51		1089	24.79		4393	96.13		177	3.87		4570	5.54		2999	68.27		1394	31.73						
Barden Ridge	56	3.69		852	56.20		52	3.43		65	4.29		47	3.10		444	29.29		1516	96.32		58	3.68		1574	1.91		968	63.85		548	36.15						
Bonnet Bay	86	5.92		878	60.47		22	1.52		50	3.44		54	3.72		362	24.93		1452	97.52		37	2.48		1489	1.81		962	66.25		490	33.75						
Caravan Head	30	4.37		398	57.93		10	1.46		34	4.95		16	2.33		199	28.97		687	95.95		29	4.05		716	0.87		439	63.90		248	36.10						
Chipping Norton	97	3.77		1318	51.28		41	1.60		129	5.02		87	3.39		898	34.94		2570	96.25		100	3.75		2670	3.24		1474	57.35		1096	42.65						
Como	64	7.80		383	46.71		6	0.73		20	2.44		34	4.15		313	38.17		820	97.39		22	2.61		842	1.02		425	51.83		395	48.17						
Como West	114	5.95		972	50.76		43	2.25		83	4.33		64	3.34		639	33.37		1915	96.42		71	3.58		1986	2.41		1094	57.13		821	42.87
Engadine	140	4.28		1690	51.63		71	2.17		185	5.65		150	4.58		1037	31.68		3273	95.70		147	4.30		3420	4.15		1920	58.66		1353	41.34
Engadine East	29	4.50		349	54.11		12	1.86		22	3.41		18	2.79		215	33.33		645	95.84		28	4.16		673	0.82		381	59.07		264	40.93
Engadine South	61	4.12		764	51.66		40	2.70		70	4.73		56	3.79		488	33.00		1479	96.73		50	3.27		1529	1.85		868	58.69		611	41.31
Engadine West	152	5.13		1596	53.90		64	2.16		178	6.01		102	3.44		869	29.35		2961	95.95		125	4.05		3086	3.74		1819	61.43		1142	38.57
Hammondville	60	3.64		850	51.61		19	1.15		106	6.44		42	2.55		570	34.61		1647	92.89		126	7.11		1773	2.15		941	57.13		706	42.87
Heathcote	95	4.68		1050	51.67		54	2.66		122	6.00		86	4.23		625	30.76		2032	96.39		76	3.61		2108	2.56		1200	59.06		832	40.94
Heathcote East	63	4.95		646	50.71		45	3.53		90	7.06		45	3.53		385	30.22		1274	97.25		36	2.75		1310	1.59		754	59.18		520	40.82
Holsworthy	73	4.84		783	51.89		16	1.06		93	6.16		47	3.11		497	32.94		1509	95.39		73	4.61		1582	1.92		901	59.71		608	40.29
Illawong	131	4.34		1878	62.25		50	1.66		118	3.91		99	3.28		741	24.56		3017	95.41		145	4.59		3162	3.84		2064	68.41		953	31.59
Jannali East	71	4.49		739	46.71		28	1.77		106	6.70		51	3.22		587	37.10		1582	94.50		92	5.50		1674	2.03		855	54.05		727	45.95
Jannali West	59	5.52		516	48.27		30	2.81		50	4.68		39	3.65		375	35.08		1069	96.05		44	3.95		1113	1.35		593	55.47		476	44.53
Loftus	104	4.50		1168	50.58		79	3.42		138	5.98		88	3.81		732	31.70		2309	97.47		60	2.53		2369	2.87		1340	58.03		969	41.97
Marton	81	4.16		1113	57.19		33	1.70		121	6.22		52	2.67		546	28.06		1946	96.82		64	3.18		2010	2.44		1247	64.08		699	35.92
Menai	106	4.96		1082	50.68		58	2.72		90	4.22		84	3.93		715	33.49		2135	95.70		96	4.30		2231	2.71		1227	57.47		908	42.53
Menai Central	66	3.75		967	54.97		39	2.22		40	2.27		58	3.30		589	33.48		1759	95.96		74	4.04		1833	2.22		1041	59.18		718	40.82
Menai North	55	4.00		794	57.70		24	1.74		37	2.69		55	4.00		411	29.87		1376	95.36		67	4.64		1443	1.75		868	63.08		508	36.92
Moorebank	123	3.30		1857	49.76		38	1.02		238	6.38		135	3.62		1341	35.93		3732	93.53		258	6.47		3990	4.84		2073	55.55		1659	44.45
Newbridge Heights	81	4.03		1032	51.32		38	1.89		117	5.82		59	2.93		684	34.01		2011	94.28		122	5.72		2133	2.59		1164	57.88		847	42.12
Oyster Bay	112	5.15		1212	55.72		35	1.61		91	4.18		89	4.09		636	29.24		2175	96.71		74	3.29		2249	2.73		1346	61.89		829	38.11
Prince Edward Park	62	10.20		335	55.10		8	1.32		23	3.78		11	1.81		169	27.80		608	96.82		20	3.18		628	0.76		371	61.02		237	38.98
Sandy Point	12	3.73		208	64.60		3	0.93		16	4.97		9	2.80		74	22.98		322	96.41		12	3.59		334	0.41		230	71.43		92	28.57
Sutherland	122	5.50		1047	47.23		61	2.75		97	4.38		86	3.88		804	36.27		2217	95.48		105	4.52		2322	2.82		1196	53.95		1021	46.05
Sutherland East	57	5.83		460	47.03		32	3.27		40	4.09		25	2.56		364	37.22		978	96.26		38	3.74		1016	1.23		532	54.40		446	45.60
Sutherland North (Hughes)	27	3.20		442	52.43		16	1.90		32	3.80		32	3.80		294	34.88		843	95.15		43	4.85		886	1.07		499	59.19		344	40.81
Sutherland West	35	5.52		304	47.95		7	1.10		37	5.84		23	3.63		228	35.96		634	95.77		28	4.23		662	0.80		339	53.47		295	46.53
Sydney (Hughes)	8	8.89		39	43.33		2	2.22		3	3.33		5	5.56		33	36.67		90	90.00		10	10.00		100	0.12		47	52.22		43	47.78
Waterfall	33	11.74		122	43.42		10	3.56		27	9.61		7	2.49		82	29.18		281	95.25		14	4.75		295	0.36		144	51.25		137	48.75
Wattle Grove	103	2.92		1749	49.65		95	2.70		138	3.92		153	4.34		1285	36.47		3523	95.11		181	4.89		3704	4.49		1990	56.49		1533	43.51
Wattle Grove South	27	3.62		400	53.69		10	1.34		26	3.49		20	2.68		262	35.17		745	98.03		15	1.97		760	0.92		437	58.66		308	41.34
Woronora Heights	38	3.93		582	60.19		24	2.48		35	3.62		32	3.31		256	26.47		967	96.41		36	3.59		1003	1.22		641	66.29		326	33.71
Woronora River	45	9.16		264	53.77		5	1.02		29	5.91		17	3.46		131	26.68		491	96.46		18	3.54		509	0.62		303	61.71		188	38.29
Yarrawarrah	63	3.91		860	53.35		26	1.61		88	5.46		57	3.54		518	32.13		1612	96.58		57	3.42		1669	2.02		963	59.74		649	40.26			
Special Hospitals	1	0.32		189	60.00		4	1.27		6	1.90		0	0.00		115	36.51		315	96.04		13	3.96		328	0.40		198	62.86		117	37.14			
Total Ordinary	2987	4.48		35648	53.44		1418	2.13		3196	4.79		2336	3.50		21124	31.67		66709	95.79		2935	4.21		69644	84.48		40017	59.99		26692	40.01			
