House of Representatives - 2001 Election: Victoria																																			
First Preference Votes and TCP																																			
By Candidate by Polling Place																																			

Batman (89998)																																			
	BHATHAL			# FERGUSON			KNEEBONE			LYNCH			DAVIES			BARWICK			FORMAL			INFORMAL			TOTAL										
	Alexandra			Martin			Scott			Jackie			John			Wayne												Two Candidate Preferred							
	GRN			ALP			DEM						LP			CEC												# FERGUSON ALP			 DAVIES LP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Alphington	323	23.46		571	41.47		122	8.86		21	1.53		338	24.55		2	0.15		1377	96.23		54	3.77		1431	1.71		981	71.24		396	28.76			
Alphington North	189	13.70		755	54.71		107	7.75		10	0.72		312	22.61		7	0.51		1380	94.07		87	5.93		1467	1.75		1012	73.33		368	26.67			
Bell	252	13.19		1109	58.06		143	7.49		29	1.52		367	19.21		10	0.52		1910	95.02		100	4.98		2010	2.40		1488	77.91		422	22.09			
Boldrewood	109	6.38		1150	67.33		78	4.57		11	0.64		355	20.78		5	0.29		1708	93.90		111	6.10		1819	2.17		1318	77.17		390	22.83			
Burbank	40	3.63		764	69.27		38	3.45		3	0.27		252	22.85		6	0.54		1103	93.16		81	6.84		1184	1.41		834	75.61		269	24.39			
Croxton	278	19.16		829	57.13		107	7.37		18	1.24		217	14.96		2	0.14		1451	95.40		70	4.60		1521	1.81		1179	81.25		272	18.75			
Faircote	52	9.87		321	60.91		24	4.55		6	1.14		123	23.34		1	0.19		527	93.44		37	6.56		564	0.67		392	74.38		135	25.62			
Fairfield	417	19.74		1074	50.85		153	7.24		30	1.42		435	20.60		3	0.14		2112	94.67		119	5.33		2231	2.66		1586	75.09		526	24.91
Fairfield North	213	19.42		557	50.77		69	6.29		9	0.82		246	22.42		3	0.27		1097	94.65		62	5.35		1159	1.38		810	73.84		287	26.16
Keon Park	42	5.28		519	65.20		34	4.27		7	0.88		190	23.87		4	0.50		796	94.20		49	5.80		845	1.01		578	72.61		218	27.39
Kingsbury	129	6.78		1154	60.67		104	5.47		15	0.79		489	25.71		11	0.58		1902	95.34		93	4.66		1995	2.38		1356	71.29		546	28.71
Melbourne (Batman)	29	24.17		44	36.67		20	16.67		4	3.33		23	19.17		0	0.00		120	93.75		8	6.25		128	0.15		93	77.50		27	22.50
Merrilands	77	4.17		1322	71.65		62	3.36		17	0.92		361	19.57		6	0.33		1845	93.13		136	6.87		1981	2.36		1452	78.70		393	21.30
Murray	142	11.54		710	57.72		47	3.82		13	1.06		314	25.53		4	0.33		1230	92.34		102	7.66		1332	1.59		887	72.11		343	27.89
Newlands	129	9.14		898	63.60		69	4.89		18	1.27		293	20.75		5	0.35		1412	94.26		86	5.74		1498	1.79		1084	76.77		328	23.23
Northcote	708	21.12		1692	50.48		314	9.37		81	2.42		545	16.26		12	0.36		3352	95.88		144	4.12		3496	4.17		2696	80.43		656	19.57
Northcote North	213	13.49		932	59.02		111	7.03		22	1.39		299	18.94		2	0.13		1579	92.50		128	7.50		1707	2.04		1233	78.09		346	21.91
Northcote South	579	22.46		1378	53.45		175	6.79		32	1.24		410	15.90		4	0.16		2578	96.01		107	3.99		2685	3.20		2082	80.76		496	19.24
Northcote West	233	27.80		366	43.68		89	10.62		11	1.31		138	16.47		1	0.12		838	97.90		18	2.10		856	1.02		643	76.73		195	23.27
Oakhill	89	7.06		769	61.03		39	3.10		8	0.63		350	27.78		5	0.40		1260	93.82		83	6.18		1343	1.60		874	69.37		386	30.63
Preston	134	9.58		908	64.90		61	4.36		21	1.50		266	19.01		9	0.64		1399	95.36		68	4.64		1467	1.75		1085	77.56		314	22.44
Preston East	185	7.90		1544	65.93		54	2.31		35	1.49		518	22.12		6	0.26		2342	94.82		128	5.18		2470	2.95		1798	76.77		544	23.23
Preston North	40	7.10		384	68.21		23	4.09		0	0.00		111	19.72		5	0.89		563	93.99		36	6.01		599	0.71		432	76.73		131	23.27
Preston North East	108	5.87		1399	76.03		67	3.64		16	0.87		246	13.37		4	0.22		1840	94.70		103	5.30		1943	2.32		1546	84.02		294	15.98
Preston South	148	9.77		984	64.95		116	7.66		15	0.99		243	16.04		9	0.59		1515	94.28		92	5.72		1607	1.92		1229	81.12		286	18.88
Preston West	242	9.70		1524	61.06		136	5.45		41	1.64		545	21.83		8	0.32		2496	93.34		178	6.66		2674	3.19		1887	75.60		609	24.40
Regent	181	8.40		1371	63.62		126	5.85		23	1.07		450	20.88		4	0.19		2155	94.64		122	5.36		2277	2.72		1640	76.10		515	23.90
Regent West	82	8.24		559	56.18		36	3.62		10	1.01		305	30.65		3	0.30		995	94.94		53	5.06		1048	1.25		675	67.84		320	32.16
Reservoir	106	7.25		899	61.45		64	4.37		14	0.96		371	25.36		9	0.62		1463	94.02		93	5.98		1556	1.86		1051	71.84		412	28.16
Reservoir Central	126	5.84		1301	60.26		140	6.48		18	0.83		562	26.03		12	0.56		2159	91.99		188	8.01		2347	2.80		1539	71.28		620	28.72
Reservoir East	59	6.04		645	66.02		35	3.58		3	0.31		230	23.54		5	0.51		977	94.40		58	5.60		1035	1.23		722	73.90		255	26.10
Reservoir North	148	5.53		1733	64.81		145	5.42		37	1.38		604	22.59		7	0.26		2674	92.75		209	7.25		2883	3.44		1997	74.68		677	25.32
Reservoir North East	72	5.02		969	67.62		44	3.07		12	0.84		332	23.17		4	0.28		1433	93.66		97	6.34		1530	1.82		1071	74.74		362	25.26
Reservoir South	55	5.58		601	60.95		38	3.85		6	0.61		280	28.40		6	0.61		986	93.28		71	6.72		1057	1.26		692	70.18		294	29.82
Reservoir West	77	5.87		796	60.72		51	3.89		14	1.07		368	28.07		5	0.38		1311	94.59		75	5.41		1386	1.65		904	68.96		407	31.05
Ruthven	222	6.00		2404	64.96		186	5.03		46	1.24		832	22.48		11	0.30		3701	91.86		328	8.14		4029	4.80		2768	74.79		933	25.21
Thornbury	484	16.02		1653	54.72		241	7.98		56	1.85		572	18.93		15	0.50		3021	94.00		193	6.00		3214	3.83		2343	77.56		678	22.44
Thornbury East	289	10.66		1654	61.01		162	5.98		41	1.51		554	20.44		11	0.41		2711	93.64		184	6.36		2895	3.45		2064	76.13		647	23.87
Thornbury South	468	16.75		1498	53.61		245	8.77		41	1.47		535	19.15		7	0.25		2794	95.82		122	4.18		2916	3.48		2166	77.52		628	22.48
Westgarth	287	24.14		608	51.14		71	5.97		27	2.27		195	16.40		1	0.08		1189	94.82		65	5.18		1254	1.50		967	81.33		222	18.67			
Special Hospitals	15	2.87		246	47.13		11	2.11		6	1.15		242	46.36		2	0.38		522	94.91		28	5.09		550	0.66		271	51.92		251	48.08			
Total Ordinary	7771	11.46		40594	59.85		3957	5.83		847	1.25		14418	21.26		236	0.35		67823	94.21		4166	5.79		71989	85.84		51425	75.82		16398	24.18			
ABSENT	817	15.59		2508	47.84		555	10.59		144	2.75		1168	22.28		50	0.95		5242	95.08		271	4.92		5513	6.57		3739	71.33		1503	28.67			
POSTAL	148	5.62		1519	57.65		128	4.86		28	1.06		794	30.13		18	0.68		2635	97.66		63	2.34		2698	3.22		1754	66.57		881	33.43			
PRE_POLL	381	12.50		1591	52.22		279	9.16		40	1.31		731	23.99		25	0.82		3047	96.61		107	3.39		3154	3.76		2184	71.68		863	28.32			
