House of Representatives - 2001 Election: Victoria																																
First Preference Votes and TCP																																
By Candidate by Polling Place																																

Gellibrand (86496)																																
	TANN			# ROXON			RICHARDS			FINEY			JORQUERA			FORMAL			INFORMAL			TOTAL										
	Christopher			Nicola			Rachel			Michele			Jorge												Two Candidate Preferred							
	LP			ALP			DEM			GRN															 TANN LP			# ROXON ALP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Albion	515	23.15		1432	64.36		172	7.73		69	3.10		37	1.66		2225	93.68		150	6.32		2375	2.96		587	26.38		1638	73.62			
Altona East	637	21.01		2070	68.27		183	6.04		92	3.03		50	1.65		3032	94.84		165	5.16		3197	3.98		702	23.15		2330	76.85			
Altona Gate	493	23.69		1401	67.32		105	5.05		64	3.08		18	0.86		2081	94.21		128	5.79		2209	2.75		536	25.76		1545	74.24			
Altona North	319	27.48		744	64.08		57	4.91		30	2.58		11	0.95		1161	93.40		82	6.60		1243	1.55		340	29.29		821	70.71			
Ardeer	314	27.54		698	61.23		88	7.72		25	2.19		15	1.32		1140	93.14		84	6.86		1224	1.52		343	30.09		797	69.91			
Ardeer East (Gellibrand)	187	17.53		776	72.73		64	6.00		29	2.72		11	1.03		1067	94.42		63	5.58		1130	1.41		218	20.43		849	79.57			
Braybrook	482	18.15		1976	74.43		74	2.79		76	2.86		47	1.77		2655	94.72		148	5.28		2803	3.49		516	19.44		2139	80.56			
Brooklyn	207	28.83		454	63.23		32	4.46		22	3.06		3	0.42		718	93.86		47	6.14		765	0.95		223	31.06		495	68.94
Footscray	546	20.81		1746	66.54		150	5.72		151	5.75		31	1.18		2624	94.56		151	5.44		2775	3.46		606	23.09		2018	76.91
Footscray Central	196	19.23		607	59.57		83	8.15		113	11.09		20	1.96		1019	93.23		74	6.77		1093	1.36		232	22.77		787	77.23
Footscray East	140	21.41		421	64.37		38	5.81		47	7.19		8	1.22		654	92.50		53	7.50		707	0.88		154	23.55		500	76.45
Footscray North	285	23.87		737	61.73		80	6.70		83	6.95		9	0.75		1194	94.16		74	5.84		1268	1.58		311	26.05		883	73.95
Footscray South	273	21.63		725	57.45		90	7.13		149	11.81		25	1.98		1262	95.46		60	4.54		1322	1.65		321	25.44		941	74.56
Footscray West	778	22.81		2190	64.20		223	6.54		177	5.19		43	1.26		3411	94.75		189	5.25		3600	4.48		858	25.15		2553	74.85
Glengala (Gellibrand)	158	20.03		556	70.47		45	5.70		20	2.53		10	1.27		789	92.28		66	7.72		855	1.06		181	22.94		608	77.06
Kingsville	565	22.61		1481	59.26		183	7.32		235	9.40		35	1.40		2499	94.69		140	5.31		2639	3.29		645	25.81		1854	74.19
Kingsville West	363	24.41		943	63.42		82	5.51		70	4.71		29	1.95		1487	93.64		101	6.36		1588	1.98		396	26.63		1091	73.37
Maidstone	424	22.41		1291	68.23		108	5.71		39	2.06		30	1.59		1892	93.94		122	6.06		2014	2.51		465	24.58		1427	75.42
Maribyrnong	589	35.85		800	48.69		138	8.40		100	6.09		16	0.97		1643	94.21		101	5.79		1744	2.17		652	39.68		991	60.32
Maribyrnong South	312	24.49		843	66.17		74	5.81		37	2.90		8	0.63		1274	94.72		71	5.28		1345	1.67		331	25.98		943	74.02
Melbourne (Gellibrand)	33	32.35		39	38.24		10	9.80		19	18.63		1	0.98		102	97.14		3	2.86		105	0.13		39	38.24		63	61.76
Newport	469	26.33		969	54.41		166	9.32		159	8.93		18	1.01		1781	95.80		78	4.20		1859	2.31		537	30.15		1244	69.85
Newport East	395	26.25		824	54.75		128	8.50		147	9.77		11	0.73		1505	97.03		46	2.97		1551	1.93		460	30.56		1045	69.44
Newport West	435	23.41		1137	61.19		141	7.59		106	5.71		39	2.10		1858	94.89		100	5.11		1958	2.44		499	26.86		1359	73.14
Seddon	456	22.25		1132	55.25		183	8.93		259	12.64		19	0.93		2049	95.84		89	4.16		2138	2.66		530	25.87		1519	74.13
South Kingsville	297	23.89		755	60.74		107	8.61		67	5.39		17	1.37		1243	94.89		67	5.11		1310	1.63		343	27.59		900	72.41
Spotswood	315	28.02		629	55.96		108	9.61		65	5.78		7	0.62		1124	95.09		58	4.91		1182	1.47		359	31.94		765	68.06
Sunshine	344	22.29		1003	65.00		112	7.26		59	3.82		25	1.62		1543	94.95		82	5.05		1625	2.02		381	24.69		1162	75.31
Sunshine North	628	20.50		2152	70.26		144	4.70		104	3.40		35	1.14		3063	93.61		209	6.39		3272	4.07		682	22.27		2381	77.73
Sunvale	553	26.15		1315	62.17		149	7.04		64	3.03		34	1.61		2115	94.55		122	5.45		2237	2.79		613	28.98		1502	71.02
Tottenham North	212	17.39		933	76.54		36	2.95		27	2.21		11	0.90		1219	95.38		59	4.62		1278	1.59		228	18.70		991	81.30
Western Hospital	85	23.16		242	65.94		16	4.36		18	4.90		6	1.63		367	93.38		26	6.62		393	0.49		91	24.80		276	75.20
Williamstown	792	35.14		1060	47.03		153	6.79		236	10.47		13	0.58		2254	96.16		90	3.84		2344	2.92		858	38.07		1396	61.93
Williamstown North	464	34.27		571	42.17		141	10.41		170	12.56		8	0.59		1354	96.99		42	3.01		1396	1.74		521	38.48		833	61.52
Williamstown South	793	32.73		1126	46.47		169	6.97		308	12.71		27	1.11		2423	97.31		67	2.69		2490	3.10		897	37.02		1526	62.98
Williamstown West	994	41.21		1040	43.12		176	7.30		186	7.71		16	0.66		2412	97.22		69	2.78		2481	3.09		1108	45.94		1304	54.06
Yarraville	344	23.82		807	55.89		132	9.14		142	9.83		19	1.32		1444	96.46		53	3.54		1497	1.86		401	27.77		1043	72.23
Yarraville Central	462	23.16		1065	53.38		190	9.52		253	12.68		25	1.25		1995	96.38		75	3.62		2070	2.58		538	26.97		1457	73.03
