House of Representatives - 2001 Election: South Australia																																			
First Preference Votes and TCP 																																			
By Candidate by Polling Place																																			

Sturt (86359)																																			
	RICHARDS			# PYNE			AITCHISON			SIMMONS			FARROW			CULLEN			FORMAL			INFORMAL			TOTAL										
	Brian			Christopher			Neil			Lindsay			Tim			Mark												Two Candidate Preferred							
	HAN			LP			IND			ALP			DEM			GRN												# PYNE LP			 SIMMONS ALP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Adelaide (Sturt)	2	1.60		48	38.40		3	2.40		30	24.00		34	27.20		8	6.40		125	93.28		9	6.72		134	0.16		59	47.20		66	52.80			
Beaumont	31	1.39		1563	70.12		23	1.03		368	16.51		174	7.81		70	3.14		2229	97.21		64	2.79		2293	2.79		1688	75.73		541	24.27			
Beulah Park	38	2.43		723	46.26		17	1.09		500	31.99		195	12.48		90	5.76		1563	94.61		89	5.39		1652	2.01		839	53.68		724	46.32			
Burnside	69	1.98		2345	67.19		41	1.17		621	17.79		294	8.42		120	3.44		3490	95.10		180	4.90		3670	4.46		2564	73.47		926	26.53			
Campbelltown	109	3.80		1175	40.98		52	1.81		1090	38.02		328	11.44		113	3.94		2867	92.16		244	7.84		3111	3.78		1407	49.08		1460	50.92			
Dernancourt	53	3.07		897	52.03		17	0.99		492	28.54		216	12.53		49	2.84		1724	94.31		104	5.69		1828	2.22		1033	59.92		691	40.08			
Felixstow	39	2.97		588	44.85		16	1.22		476	36.31		154	11.75		38	2.90		1311	94.52		76	5.48		1387	1.69		672	51.26		639	48.74			
Gilles Plains	28	4.08		309	44.98		21	3.06		248	36.10		74	10.77		7	1.02		687	94.37		41	5.63		728	0.89		368	53.57		319	46.43
Gilles Plains East	106	7.93		522	39.07		15	1.12		524	39.22		131	9.81		38	2.84		1336	93.30		96	6.70		1432	1.74		629	47.08		707	52.92
Glen Osmond	18	2.19		550	66.83		7	0.85		138	16.77		86	10.45		24	2.92		823	96.82		27	3.18		850	1.03		593	72.05		230	27.95
Glenunga	16	1.22		852	65.19		12	0.92		242	18.52		130	9.95		55	4.21		1307	95.75		58	4.25		1365	1.66		931	71.23		376	28.77
Glenunga North	20	1.43		875	62.41		21	1.50		321	22.90		121	8.63		44	3.14		1402	95.70		63	4.30		1465	1.78		958	68.33		444	31.67
Glynde	47	3.03		661	42.56		20	1.29		608	39.15		164	10.56		53	3.41		1553	92.99		117	7.01		1670	2.03		754	48.55		799	51.45
Hectorville North	96	4.64		803	38.83		32	1.55		868	41.97		199	9.62		70	3.38		2068	89.10		253	10.90		2321	2.82		968	46.81		1100	53.19
Highbury East	65	4.28		751	49.51		18	1.19		440	29.00		189	12.46		54	3.56		1517	95.71		68	4.29		1585	1.93		896	59.06		621	40.94
Highbury South (Sturt)	74	4.30		842	48.95		35	2.03		517	30.06		201	11.69		51	2.97		1720	94.51		100	5.49		1820	2.21		998	58.02		722	41.98
Hillcrest	118	4.93		946	39.50		33	1.38		930	38.83		301	12.57		67	2.80		2395	94.07		151	5.93		2546	3.10		1153	48.14		1242	51.86
Holden Hill	171	7.25		889	37.70		35	1.48		917	38.89		265	11.24		81	3.44		2358	93.02		177	6.98		2535	3.08		1092	46.31		1266	53.69
Kensington Gardens	30	1.89		1022	64.24		13	0.82		331	20.80		147	9.24		48	3.02		1591	95.84		69	4.16		1660	2.02		1133	71.21		458	28.79
Kensington Park	22	1.62		747	55.09		16	1.18		348	25.66		151	11.14		72	5.31		1356	96.51		49	3.49		1405	1.71		842	62.09		514	37.91
Klemzig	116	4.95		923	39.38		50	2.13		915	39.04		252	10.75		88	3.75		2344	93.76		156	6.24		2500	3.04		1112	47.44		1232	52.56
Linden Park	19	1.37		889	64.33		17	1.23		283	20.48		114	8.25		60	4.34		1382	96.11		56	3.89		1438	1.75		967	69.97		415	30.03
Magill (Sturt)	66	2.72		1294	53.34		29	1.20		657	27.08		269	11.09		111	4.58		2426	93.78		161	6.22		2587	3.15		1455	59.98		971	40.02
Magill North	61	3.48		690	39.38		25	1.43		748	42.69		170	9.70		58	3.31		1752	92.90		134	7.10		1886	2.29		809	46.18		943	53.82
Marden	27	6.77		187	46.87		10	2.51		119	29.82		37	9.27		19	4.76		399	95.68		18	4.32		417	0.51		227	56.89		172	43.11
Marden West (Sturt)	77	4.76		693	42.80		20	1.24		551	34.03		196	12.11		82	5.06		1619	91.26		155	8.74		1774	2.16		845	52.19		774	47.81
Marryatville	7	1.48		279	58.86		9	1.90		102	21.52		53	11.18		24	5.06		474	96.54		17	3.46		491	0.60		310	65.40		164	34.60
Maylands	32	2.11		578	38.15		15	0.99		589	38.88		191	12.61		110	7.26		1515	93.23		110	6.77		1625	1.98		674	44.49		841	55.51
Norwood	34	1.71		925	46.51		18	0.90		633	31.83		223	11.21		156	7.84		1989	95.44		95	4.56		2084	2.54		1049	52.74		940	47.26
Norwood West	19	1.00		886	46.41		23	1.20		580	30.38		268	14.04		133	6.97		1909	96.22		75	3.78		1984	2.41		1014	53.12		895	46.88
Paradise West	36	3.38		483	45.39		26	2.44		408	38.35		88	8.27		23	2.16		1064	94.58		61	5.42		1125	1.37		551	51.79		513	48.21
Rose Park	12	0.99		700	58.00		14	1.16		269	22.29		155	12.84		57	4.72		1207	97.18		35	2.82		1242	1.51		764	63.30		443	36.70
St Morris	69	5.72		508	42.09		15	1.24		429	35.54		125	10.36		61	5.05		1207	94.22		74	5.78		1281	1.56		598	49.54		609	50.46
Stonyfell	23	1.21		1308	69.02		22	1.16		338	17.84		148	7.81		56	2.96		1895	95.85		82	4.15		1977	2.41		1416	74.72		479	25.28
Toorak Gardens	22	1.31		1032	61.39		25	1.49		340	20.23		189	11.24		73	4.34		1681	96.61		59	3.39		1740	2.12		1148	68.29		533	31.71
Tranmere	47	2.71		911	52.60		14	0.81		489	28.23		189	10.91		82	4.73		1732	95.53		81	4.47		1813	2.21		1040	60.05		692	39.95
Trinity Gardens	48	2.78		735	42.63		32	1.86		646	37.47		182	10.56		81	4.70		1724	92.99		130	7.01		1854	2.26		855	49.59		869	50.41
Tusmore	30	1.56		1167	60.88		31	1.62		389	20.29		208	10.85		92	4.80		1917	96.04		79	3.96		1996	2.43		1313	68.49		604	31.51
Vale Park	50	2.86		973	55.57		20	1.14		500	28.56		161	9.19		47	2.68		1751	95.32		86	4.68		1837	2.23		1091	62.31		660	37.69
Windsor Gardens East	29	3.77		297	38.57		12	1.56		310	40.26		94	12.21		28	3.64		770	93.79		51	6.21		821	1.00		357	46.36		413	53.64			
Windsor Gardens West	69	6.22		410	36.97		26	2.34		408	36.79		130	11.72		66	5.95		1109	94.14		69	5.86		1178	1.43		513	46.26		596	53.74			
Special Hospitals	28	4.41		424	66.77		5	0.79		153	24.09		20	3.15		5	0.79		635	95.92		27	4.08		662	0.81		454	71.50		181	28.50			
Total Ordinary	2073	3.14		33400	50.67		905	1.37		19865	30.13		7016	10.64		2664	4.04		65923	94.49		3846	5.51		69769	84.88		38139	57.85		27784	42.15			
ABSENT	179	3.51		2272	44.59		89	1.75		1473	28.91		759	14.90		323	6.34		5095	94.56		293	5.44		5388	6.55		2818	55.31		2277	44.69			
POSTAL	114	3.35		2072	60.82		40	1.17		873	25.62		231	6.78		77	2.26		3407	98.16		64	1.84		3471	4.22		2286	67.10		1121	32.90			
PRE_POLL	75	2.42		1637	52.89		42	1.36		814	26.30		369	11.92		158	5.11		3095	97.66		74	2.34		3169	3.86		1901	61.42		1194	38.58			
PROVISIONAL	10	2.79		127	35.47		5	1.40		118	32.96		63	17.60		35	9.78		358	88.83		45	11.17		403	0.49		166	46.37		192	53.63			
Division Summary	2451	3.15		39508	50.73		1081	1.39		23143	29.72		8438	10.83		3257	4.18		77878	94.74		4322	5.26		82200	95.18		45310	58.18		32568	41.82			
																																			
																																			
																																			
																																			
																																			
