Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													

Moore (74103)																																																																																																																																																																																																																																																													
		   	 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Beldon		5	0.23		4	0.19		0	0.00		9	0.42		7	0.33		0	0.00		0	0.00		7	0.33		0	0.00		0	0.00		0	0.00		0	0.00		23	1.08		1	0.05		0	0.00		24	1.12		2	0.09		0	0.00		0	0.00		2	0.09		768	35.99		6	0.28		0	0.00		1	0.05		1	0.05		1	0.05		0	0.00		777	36.41		7	0.33		0	0.00		0	0.00		7	0.33		0	0.00		0	0.00		0	0.00		0	0.00		144	6.75		11	0.52		0	0.00		0	0.00		0	0.00		155	7.26		33	1.55		1	0.05		0	0.00		34	1.59		0	0.00		0	0.00		0	0.00		0	0.00		10	0.47		1	0.05		0	0.00		11	0.52		0	0.00		0	0.00		0	0.00		0	0.00		14	0.66		0	0.00		0	0.00		14	0.66		139	6.51		6	0.28		3	0.14		1	0.05		149	6.98		822	38.52		8	0.37		0	0.00		0	0.00		2	0.09		832	38.99		99	4.64		11	0.52		0	0.00		0	0.00		0	0.00		110	5.15		3	0.14		3	0.14		2134	96.43		79	3.57		2213	3.11
	Burns Beach		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		135	47.54		3	1.06		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		139	48.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	3.87		1	0.35		0	0.00		0	0.00		0	0.00		12	4.23		5	1.76		0	0.00		0	0.00		5	1.76		1	0.35		0	0.00		0	0.00		1	0.35		2	0.70		0	0.00		0	0.00		2	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.82		3	1.06		0	0.00		0	0.00		11	3.87		95	33.45		3	1.06		0	0.00		1	0.35		1	0.35		100	35.21		10	3.52		3	1.06		0	0.00		0	0.00		0	0.00		13	4.58		0	0.00		0	0.00		284	99.30		2	0.70		286	0.40
	Connolly		1	0.05		0	0.00		0	0.00		1	0.05		10	0.48		1	0.05		1	0.05		12	0.58		0	0.00		0	0.00		0	0.00		0	0.00		13	0.63		5	0.24		0	0.00		18	0.87		2	0.10		0	0.00		0	0.00		2	0.10		1051	50.70		7	0.34		1	0.05		7	0.34		6	0.29		0	0.00		0	0.00		1072	51.71		16	0.77		5	0.24		0	0.00		21	1.01		0	0.00		0	0.00		0	0.00		0	0.00		85	4.10		3	0.14		0	0.00		1	0.05		0	0.00		89	4.29		12	0.58		5	0.24		1	0.05		18	0.87		0	0.00		0	0.00		0	0.00		0	0.00		5	0.24		0	0.00		0	0.00		5	0.24		0	0.00		2	0.10		0	0.00		2	0.10		11	0.53		0	0.00		0	0.00		11	0.53		144	6.95		6	0.29		0	0.00		0	0.00		150	7.24		576	27.79		6	0.29		0	0.00		1	0.05		0	0.00		583	28.12		80	3.86		8	0.39		0	0.00		0	0.00		1	0.05		89	4.29		0	0.00		0	0.00		2073	97.69		49	2.31		2122	2.99
	Craigie		19	0.57		6	0.18		0	0.00		25	0.75		6	0.18		0	0.00		0	0.00		6	0.18		2	0.06		0	0.00		0	0.00		2	0.06		56	1.67		6	0.18		0	0.00		62	1.85		2	0.06		1	0.03		0	0.00		3	0.09		1063	31.76		19	0.57		2	0.06		0	0.00		3	0.09		0	0.00		0	0.00		1087	32.48		14	0.42		2	0.06		0	0.00		16	0.48		1	0.03		0	0.00		0	0.00		1	0.03		225	6.72		14	0.42		3	0.09		1	0.03		2	0.06		245	7.32		34	1.02		2	0.06		0	0.00		36	1.08		1	0.03		0	0.00		0	0.00		1	0.03		6	0.18		0	0.00		0	0.00		6	0.18		0	0.00		0	0.00		0	0.00		0	0.00		20	0.60		1	0.03		0	0.00		21	0.63		249	7.44		16	0.48		4	0.12		0	0.00		269	8.04		1337	39.95		22	0.66		1	0.03		4	0.12		2	0.06		1366	40.81		181	5.41		19	0.57		0	0.00		0	0.00		1	0.03		201	6.01		0	0.00		0	0.00		3347	96.62		117	3.38		3464	4.87
	Currambine		6	0.24		1	0.04		0	0.00		7	0.28		3	0.12		2	0.08		0	0.00		5	0.20		0	0.00		1	0.04		0	0.00		1	0.04		21	0.83		7	0.28		0	0.00		28	1.11		1	0.04		0	0.00		0	0.00		1	0.04		1087	42.98		11	0.43		1	0.04		0	0.00		2	0.08		1	0.04		1	0.04		1103	43.61		12	0.47		3	0.12		0	0.00		15	0.59		3	0.12		0	0.00		0	0.00		3	0.12		103	4.07		14	0.55		0	0.00		1	0.04		0	0.00		118	4.67		17	0.67		1	0.04		1	0.04		19	0.75		2	0.08		0	0.00		0	0.00		2	0.08		3	0.12		1	0.04		0	0.00		4	0.16		0	0.00		0	0.00		0	0.00		0	0.00		17	0.67		1	0.04		0	0.00		18	0.71		143	5.65		12	0.47		0	0.00		0	0.00		155	6.13		940	37.17		12	0.47		2	0.08		0	0.00		0	0.00		954	37.72		88	3.48		7	0.28		0	0.00		0	0.00		0	0.00		95	3.76		1	0.04		1	0.04		2529	98.21		46	1.79		2575	3.62
	Duncraig		7	0.23		1	0.03		0	0.00		8	0.27		3	0.10		1	0.03		3	0.10		7	0.23		4	0.13		0	0.00		0	0.00		4	0.13		29	0.97		8	0.27		0	0.00		37	1.24		0	0.00		0	0.00		0	0.00		0	0.00		1375	46.11		21	0.70		1	0.03		1	0.03		18	0.60		1	0.03		2	0.07		1419	47.59		24	0.80		12	0.40		0	0.00		36	1.21		1	0.03		1	0.03		0	0.00		2	0.07		108	3.62		11	0.37		0	0.00		0	0.00		0	0.00		119	3.99		40	1.34		10	0.34		0	0.00		50	1.68		4	0.13		0	0.00		0	0.00		4	0.13		1	0.03		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		11	0.37		0	0.00		0	0.00		11	0.37		181	6.07		26	0.87		3	0.10		2	0.07		212	7.11		883	29.61		19	0.64		3	0.10		0	0.00		1	0.03		906	30.38		140	4.69		22	0.74		1	0.03		0	0.00		1	0.03		164	5.50		2	0.07		2	0.07		2982	97.74		69	2.26		3051	4.29
	Duncraig East (Moore)		9	0.49		1	0.05		0	0.00		10	0.54		3	0.16		3	0.16		0	0.00		6	0.33		1	0.05		0	0.00		0	0.00		1	0.05		26	1.41		1	0.05		0	0.00		27	1.46		2	0.11		0	0.00		0	0.00		2	0.11		1048	56.77		8	0.43		1	0.05		3	0.16		5	0.27		0	0.00		0	0.00		1065	57.69		23	1.25		9	0.49		0	0.00		32	1.73		0	0.00		0	0.00		0	0.00		0	0.00		43	2.33		10	0.54		0	0.00		0	0.00		0	0.00		53	2.87		25	1.35		4	0.22		0	0.00		29	1.57		1	0.05		0	0.00		0	0.00		1	0.05		3	0.16		0	0.00		0	0.00		3	0.16		0	0.00		3	0.16		1	0.05		4	0.22		4	0.22		0	0.00		0	0.00		4	0.22		104	5.63		15	0.81		2	0.11		0	0.00		121	6.55		392	21.24		7	0.38		0	0.00		0	0.00		1	0.05		400	21.67		70	3.79		17	0.92		0	0.00		0	0.00		0	0.00		87	4.71		1	0.05		1	0.05		1846	97.83		41	2.17		1887	2.66
	Duncraig North		4	0.18		3	0.13		0	0.00		7	0.31		5	0.22		3	0.13		0	0.00		8	0.35		1	0.04		0	0.00		0	0.00		1	0.04		27	1.18		3	0.13		0	0.00		30	1.32		3	0.13		0	0.00		0	0.00		3	0.13		1118	49.06		11	0.48		0	0.00		0	0.00		5	0.22		0	0.00		0	0.00		1134	49.76		23	1.01		15	0.66		0	0.00		38	1.67		0	0.00		0	0.00		0	0.00		0	0.00		90	3.95		17	0.75		0	0.00		0	0.00		0	0.00		107	4.70		24	1.05		3	0.13		0	0.00		27	1.18		1	0.04		0	0.00		0	0.00		1	0.04		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		1	0.04		0	0.00		1	0.04		10	0.44		0	0.00		0	0.00		10	0.44		151	6.63		12	0.53		1	0.04		0	0.00		164	7.20		608	26.68		19	0.83		2	0.09		0	0.00		3	0.13		632	27.73		93	4.08		22	0.97		0	0.00		0	0.00		0	0.00		115	5.05		0	0.00		0	0.00		2279	98.15		43	1.85		2322	3.27
	Duncraig South		5	0.24		0	0.00		0	0.00		5	0.24		2	0.10		0	0.00		0	0.00		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		19	0.92		4	0.19		0	0.00		23	1.12		1	0.05		0	0.00		0	0.00		1	0.05		1140	55.39		13	0.63		1	0.05		1	0.05		4	0.19		0	0.00		0	0.00		1159	56.32		31	1.51		22	1.07		0	0.00		53	2.58		0	0.00		0	0.00		0	0.00		0	0.00		68	3.30		9	0.44		0	0.00		0	0.00		0	0.00		77	3.74		38	1.85		2	0.10		0	0.00		40	1.94		2	0.10		0	0.00		0	0.00		2	0.10		2	0.10		0	0.00		0	0.00		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		6	0.29		0	0.00		0	0.00		6	0.29		115	5.59		24	1.17		3	0.15		0	0.00		142	6.90		432	20.99		12	0.58		2	0.10		1	0.05		2	0.10		449	21.82		86	4.18		10	0.49		0	0.00		0	0.00		1	0.05		97	4.71		0	0.00		0	0.00		2058	97.44		54	2.56		2112	2.97
	Edgewater		7	0.28		0	0.00		1	0.04		8	0.31		8	0.31		2	0.08		0	0.00		10	0.39		0	0.00		0	0.00		0	0.00		0	0.00		32	1.26		5	0.20		0	0.00		37	1.45		0	0.00		0	0.00		0	0.00		0	0.00		1084	42.61		10	0.39		0	0.00		3	0.12		3	0.12		0	0.00		1	0.04		1101	43.28		22	0.86		11	0.43		0	0.00		33	1.30		0	0.00		0	0.00		0	0.00		0	0.00		150	5.90		19	0.75		1	0.04		0	0.00		0	0.00		170	6.68		17	0.67		1	0.04		1	0.04		19	0.75		1	0.04		0	0.00		0	0.00		1	0.04		3	0.12		0	0.00		0	0.00		3	0.12		0	0.00		0	0.00		0	0.00		0	0.00		8	0.31		1	0.04		0	0.00		9	0.35		185	7.27		20	0.79		2	0.08		1	0.04		208	8.18		745	29.28		16	0.63		3	0.12		0	0.00		2	0.08		766	30.11		151	5.94		21	0.83		0	0.00		1	0.04		4	0.16		177	6.96		2	0.08		2	0.08		2544	96.62		89	3.38		2633	3.71
